"","title","city","state","year","notes","publication","country","Entity.Type","description","mgg.type","geocode.value","lon","lat","geoAddress","type","star.type","Other.Entities","Content.Type","Vol..","Issue..","Month","ID","concat_key","orig.lc.long","orig.lc.lat","amenityfeatures","address","unclear.address","stars","mentions.race","mentions.disability","Last.Modified","Notes.2"
"4844","New Jersey Lesbian Rights Task Force","","NJ",1983,"PO Box 332 Somerville NJ 08876","Gaia's Guide","United States",NA,"No Phone Listed Very active, very helpful",NA,", NJ, United States",-74.4056612,40.0583238,"new jersey, usa","Group","Organizations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","**","","","",NA
"4845","New Leaf Books","Rockport","ME",1983,"","Gaia's Guide","United States",NA,"Tel. 236-2030. Specializes in books by and about women. Publications from small presses etc. Non-sexist children's literature, women's music, and books that are simply fun. Hours 10:30am-5:30pm Monday thru Saturday.",NA,"Rockport, ME, United States",-69.079469,44.1910592,"rockport, me, usa","Bookstores","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","","","","Amanda Regan",NA
"4846","New Lining","Floral Park","NY",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)(WE*)","Bars/Clubs","Floral Park, NY, United States",-73.7048532,40.7237133,"floral park, ny 11001, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(S),(L),(WE),(*)",NA,NA,NA,NA,NA,NA,NA
"4847","New Lining","Floral Park","NY",1983,"","Gaia's Guide","United States",NA,"Tel 364 99641 Reported to be extremely friendly to newcomers",NA,"Floral Park, NY, United States",-73.7048532,40.7237133,"floral park, ny 11001, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175 Cherry Lane Floral Park","","***","","","Amanda Regan",NA
"4848","New Morgan Turkish Baths","Buffalo","NY",1983,"","Bob Damron's Address Book","United States",NA,"","Bathhouses","Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"4849","New Municipal Pier","Panama City","FL",1983,"","Bob Damron's Address Book","United States",NA,"'T-Rooms'","Cruising Areas","Panama City, FL, United States",-85.6602058,30.1588129,"panama city, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"4850","New Order Lounge","Atlanta","GA",1983,"","Bob Damron's Address Book","United States",NA,"('Horse Feathers') Ansley Mall Shopping Center","Bars/Clubs","Atlanta, GA, United States",-84.3876845,33.748752,"atlanta, ga, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4851","New Prelude","New Hope","PA",1983,"","Bob Damron's Address Book","United States",NA,"(Disco) (4 bars)(Cruisy) 1 mi. W. on US 202","Bars/Clubs,Cruising Areas","New Hope, PA, United States",-74.9512785,40.3642728,"new hope, pa 18938, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YC),(*),(D)",NA,NA,NA,NA,NA,NA,NA
"4852","New Rendezvous","Atlantic City","NJ",1983,"","Bob Damron's Address Book","United States",NA,"(Some Levi & W, YC, OC)(Upstairs game room)","Bars/Clubs","Atlantic City, NJ, United States",-74.4229266,39.3642834,"atlantic city, nj, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(W),(YC),(OC)",NA,NA,NA,NA,NA,NA,NA
"4853","New Seed","San Diego","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 270-7620. Juice bar and tea room using over 400 different herbs; also natural food items.",NA,"San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa","Tea Room","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"946 Garnet Ave","","","","","Lilly Smith",NA
"4854","New St. Marks Baths","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"","Bathhouses","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"4855","New St. Marks Baths","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"at 3rd Ave.","Bathhouses","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"4856","New Victoria Publishers","Lebanon","NH",1983,"Publishing company's ad for a new book titled "" Radical Feminists of Heterodoxy"" Shows prices, cover, and a brief description. Keywords: Radical Feminism, Historical Literature, Publishing","Lesbian Connection","United States","Publishing Press",NA,NA,"Lebanon, NH, United States",-72.2517569,43.6422934,"lebanon, nh, usa",NA,NA,"Judith Schwarz","Advertisement","6","5","December/ Winter Catalog","https://www.jstor.org/stable/pdf/community.28039202.pdf?refreqid=excelsior%3Af329fed37bd659a1ad99a8949a692b04&ab_segments=&origin=&acceptTC=1","Lebanon_NH_United States","-72.251587","43.643032",NA,NA,NA,NA,NA,NA,NA,NA
"4857","New Woman Press","Sunny Valley","OR",1983,"Casette Distribution, spirituality, meditation","Lesbian Connection","United States","Publishing Press",NA,NA,"Sunny Valley, OR, United States",-123.3756188,42.6390067,"sunny valley, or 97497, usa",NA,NA,"","Advertisement","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Sunny Valley_OR_United States","-123.37714","42.6392987",NA,NA,NA,NA,NA,NA,NA,NA
"4858","New Women's Inn","San Francisco","CA",1983,"","Gaia's Guide","United States",NA," 94110Tel. 285-4140.Women-only hotel/rooming house.Very friendly place, very reasonable rates. My friend Dee stayed there and said,'I was the only straight woman thereI!!!· Very, very highly recommended",NA,"San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa","Hotel","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3777 25th St","","","","","Lilly Smith",NA
"4859","New Women's Times","Rochester","NY",1983,"","Gaia's Guide","United States",NA,"Tel. 271 5523. Monthly feminist newspaper with events calendars (national and local), guide to woman-owned businesses, news and
reviews. Also classifieds. Subscription: S 15 per year.",NA,"Rochester, NY, United States",-77.6088465,43.1565779,"rochester, ny, usa","Publication","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"804 Meigs St ","","","","","",NA
"4860","New Words","Cambridge","MA",1983,"","Bob Damron's Address Book","United States",NA,"(Books)","Book Store","Cambridge, MA, United States",-71.1097335,42.3736158,"cambridge, ma, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L)",NA,NA,NA,NA,NA,NA,NA
"4861","New World","Cincinnati","OH",1983,"","Gaia's Guide","United States",NA,"Tel. 861-1101. Natural food restaurant. Open Mon-Fri, 11.30am-8.30pm. Sat 11 am-6pm, Sun 11 am-5pm. ",NA,"Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa","Restaurant","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347 Ludlow Ave","","","","","",NA
"4862","New World Resource Center","Chicago","IL",1983,"","Gaia's Guide","United States",NA,"Tel. 348-3370. Alternative bookstore with a wide selection of left-wing and anti-imperialist literature and women's books and records, posters, buttons, bulletin board/coffee and tea/special happenings. They sell GAIA'S GUIDE. Open Tuesday, Wednesday, Thursday 2pm-8pm.",NA,"Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa","Bookstores","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1476 W Irving Park","","","","","Lilly Smith",NA
"4863","New York Ave.","Atlantic City","NJ",1983,"","Bob Damron's Address Book","United States",NA,"& parking lots","Cruising Areas","Atlantic City, NJ, United States",-74.4229266,39.3642834,"atlantic city, nj, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"4864","New York Ave.","Washington","DC",1983,"","Bob Damron's Address Book","United States",NA,"('Hustlers')","Cruising Areas","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"4865","New York Cafe","Denver","CO",1983,"","Gaia's Guide","United States",NA,"Tel. 321-2337. 'Supportive to gay women and men.'",NA,"Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa","Bars/Restaurants","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"440 S Colorado Blvd","","**","","","Lilly Smith",NA
"4866","New York City Lesbian Switchboard","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 741 2610 ",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Information Services","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"243 W 20th St ","","","","","",NA
"4867","New York City News","New York City ","NY",1983,"PO Box 217 Grand Central Station 10163","Gaia's Guide","United States",NA,"Tel 964 7272 News, art, reviews, features etc",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Publication","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","","","","",NA
"4868","New York Co.","Los Angeles","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(*)",NA,NA,NA,NA,NA,NA,NA
"4869","New York Feminist Art Institute","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 242 1343 Workshops, events, slide lectures",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Theater/Art ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"325 Spring Street","","","","","",NA
"4870","New York Native","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 925 8021 Mostly men's paper but they do go out of their way to include articles by and interests to lesbians. ",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Publication","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249 W Broadway","","","","","",NA
"4871","New York Roommate Service","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 505 0770",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Room Mate Service","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","","","","",NA
"4872","New York Women Against Rape","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 777 4000 free and confidential counseling and referrals for victims of sexual assault and their families ",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Information Services","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","","","","",NA
"4873","New York Wrestling Club","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"(Action athletes) (212) 477-4227","Gym","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4874","Newport Station","Costa Mesa","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Disco) (Closed Mon. & Tues.) ('Tops in Orange County')","Bars/Clubs,Restaurant","Costa Mesa, CA, United States",-117.9047429,33.6638439,"costa mesa, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YC),(D),(R),(*)",NA,NA,NA,NA,NA,NA,NA
"4875","Newport Station","Costa Mesa","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 631-0031. Very strict dress code regarding women's shirts. They must be buttoned from right to left (or is it left to right?)- anyway, they must button in the female way.",NA,"Costa Mesa, CA, United States",-117.9047429,33.6638439,"costa mesa, ca, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945 Placentia Ave","","**(MGM)","","","Lilly Smith",NA
"4876","News Emporium","Kansas City","MO",1983,"","Bob Damron's Address Book","United States",NA,"(Open 24 hrs-Cruisy arcade)","Business,Cruising Areas,Book Store","Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4877","Nice N Sleazy Post Cards","New York City ","NY",1983,"","Gaia's Guide","United States",NA,"Tel 968 2005 Post Cards with lesbian theme. They are tasteless, obscene and vulgar. Also exquisite, hilarious, and gorgeous high camp. The perfect greeting card, party invitation and special message. I just love them. ",NA,"New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa","Post Cards","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1560 Broadway ","","","","","",NA
"4878","Niche Cafe","Milldale","CT",1983,"","Bob Damron's Address Book","United States",NA,"(L-only)(Disco)(Thur.Sun.)","Bars/Clubs","Milldale, CT, United States",-72.8990595,41.5669981,"milldale, southington, ct, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L),(PT),(D)",NA,NA,NA,NA,NA,NA,NA
"4879","Nick's Cafe House","Hartford","CT",1983,"","Bob Damron's Address Book","United States",NA,"(Some M, OC)","Bars/Clubs","Hartford, CT, United States",-72.6733723,41.7658043,"hartford, ct, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(M),(OC)",NA,NA,NA,NA,NA,NA,NA
"4880","Nickel Bar","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(B),(YC),(D),(*)",NA,NA,NA,NA,NA,NA,NA
"4881","Nickelodean","San Diego","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R)",NA,NA,NA,NA,NA,NA,NA
"4882","Nickelodeon","San Diego","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 284-9518. Draft and bottled beers, fine wine. Open Mon-Fri 4pm-8pm, happy hour. A small bar (20x40)/video games/pinball.",NA,"San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4321 Fairmount Ave","","**(MGM)","","","Lilly Smith",NA
"4883","Nifty Kitchen","Wichita","KS",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Wichita, KS, United States",-97.330053,37.6871761,"wichita, ks, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R),(C),(AH)",NA,NA,NA,NA,NA,NA,NA
"4884","Night Court","Riverside","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Looks promising)(Some L) at 7th","Bars/Clubs","Riverside, CA, United States",-117.3754942,33.9806005,"riverside, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L)",NA,NA,NA,NA,NA,NA,NA
"4885","Night Light","Union","NJ",1983,"","Gaia's Guide","United States",NA,"Tel 863 9515 Rough neighborhood ",NA,"Union, NJ, United States",-74.2631635,40.6975898,"union, nj, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"509 22md Street ","","***","","","",NA
"4886","Night People","Cleveland","OH",1983,"","Bob Damron's Address Book","United States",NA,"(Neighborhood)(Some L)","Bars/Clubs","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L)",NA,NA,NA,NA,NA,NA,NA
"4887","Night Stalker","West Palm Beach","FL",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","West Palm Beach, FL, United States",-80.0533746,26.7153424,"west palm beach, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4888","Night Wing","Manhattan","NY",1983,"","Gaia's Guide","United States",NA,"Tel 807 1879 Very gay real low key kind of bar restaurant. ",NA,"Manhattan, NY, United States",-73.9712488,40.7830603,"manhattan, new york, ny, usa","Bar/Restuarant","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118 Greenwich Ave","","**","","","",NA
"4889","Night Wing","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"(Cabaret)","Bars/Clubs,Restaurant","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L),(E),(R)",NA,NA,NA,NA,NA,NA,NA
"4890","Niko's","Milwaukee","WI",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)(Looks promising)","Bars/Clubs","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(PT)",NA,NA,NA,NA,NA,NA,NA
"4891","Nimisila Park","Akron","OH",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Akron, OH, United States",-81.5190053,41.0814447,"akron, oh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"4892","Nine Knox","Boston","MA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Boston, MA, United States",-71.0588801,42.3600825,"boston, ma, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(PE),(M),(R)",NA,NA,NA,NA,NA,NA,NA
"4893","Nineteen Bar","Minneapolis","MN",1983,"","Bob Damron's Address Book","United States",NA,"(Beer)(Many L)","Bars/Clubs","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(L),(PT)",NA,NA,NA,NA,NA,NA,NA
"4894","Nineteen Bar","Minneapolis","MN",1983,"","Gaia's Guide","United States",NA,"Tel 871 5553 Some drag queens frequent",NA,"Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19 West 15 Street","","***","","","Amanda Regan",NA
"4895","Ninety Six West","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4896","Ninth Circle","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"(Cruisy)(2 floors)","Bars/Clubs,Cruising Areas","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(Hip),(YC)",NA,NA,NA,NA,NA,NA,NA
"4897","Ninth St. Beach","Laguna Beach","CA",1983,"","Bob Damron's Address Book","United States",NA,"(the 'Thousand Steps') S. Laguna","Cruising Areas","Laguna Beach, CA, United States",-117.7853568,33.5427189,"laguna beach, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"4898","Nite Life","Oklahoma City","OK",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L)",NA,NA,NA,NA,NA,NA,NA
"4899","Nite Life","Oklahoma City","OK",1983,"","Gaia's Guide","United States",NA,"Tel. 528-9056. Restaurant and disco. Recommended.",NA,"Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2120 NW 39th","","****","","","",NA
"4900","Nite Life Disco","Union City","NJ",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","Union City, NJ, United States",-74.0237512,40.7795455,"union city, nj 07087, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L),(D)",NA,NA,NA,NA,NA,NA,NA
"4901","Nittany News","State College","PA",1983,"","Bob Damron's Address Book","United States",NA,"(Books)","Book Store","State College, PA, United States",-77.8600012,40.7933949,"state college, pa, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4902","NJGC/New Jersey Gay Coalition ","","NJ",1983,"Po Box 2901 Rutgers University, New Brunswick NJ 08903","Gaia's Guide","United States",NA,"No Phone Listed",NA,", NJ, United States",-74.4056612,40.0583238,"new jersey, usa","Group","Organizations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","","","","",NA
"4903","No Bad News","St. Louis","MO",1983,"","Bob Damron's Address Book","United States",NA,"(Publication)","Publication","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4904","No Name Bar","Austin","TX",1983,"","Bob Damron's Address Book","United States",NA,"(Looks promising)","Bars/Clubs","Austin, TX, United States",-97.7430608,30.267153,"austin, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"4905","No Name Bar","Dallas","TX",1983,"","Bob Damron's Address Book","United States",NA,"(Some OC)(Cruisy)","Bars/Clubs,Cruising Areas","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(W),(OC)",NA,NA,NA,NA,NA,NA,NA
"4906","No. Chagrin Reservation Park","Cleveland","OH",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area,(AYOR)",NA,NA,NA,NA,NA,NA,NA
"4907","Noa Noa","El Paso","TX",1983,"","Bob Damron's Address Book","United States",NA,"(L-only)","Bars/Clubs","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L)",NA,NA,NA,NA,NA,NA,NA
"4908","Nob Hill","Washington","DC",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(B),(R)",NA,NA,NA,NA,NA,NA,NA
"4909","Nob Hill Theatre","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Theatre","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
