"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Gaia's Guide",1983,1997,"Fargo","ND","United States","Fargo, ND, United States",-96.7898034,46.8771863,"fargo, nd, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Fayetteville","NC","United States","Fayetteville, NC, United States",-78.8783774,35.0523673,"fayetteville, nc, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Flint","MI","United States","Flint, MI, United States",-83.6874562,43.0125274,"flint, mi, usa",4,0.200300450676014
"Gaia's Guide",1983,1997,"Forest Park","IL","United States","Forest Park, IL, United States",-87.81367,41.8794758,"forest park, il, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Forestville","CA","United States","Forestville, CA, United States",-122.8902721,38.4735237,"forestville, ca 95436, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Fort Lauderdale","FL","United States","Fort Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",16,0.801201802704056
"Gaia's Guide",1983,1997,"Fort Myers","FL","United States","Fort Myers, FL, United States",-81.8723084,26.640628,"fort myers, fl, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Fort Wayne","IN","United States","Fort Wayne, IN, United States",-85.1393513,41.079273,"fort wayne, in, usa",11,0.550826239359039
"Gaia's Guide",1983,1997,"Fort Worth","TX","United States","Fort Worth, TX, United States",-97.3307658,32.7554883,"fort worth, tx, usa",5,0.250375563345018
"Gaia's Guide",1983,1997,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Galveston","TX","United States","Galveston, TX, United States",-94.7976958,29.3013479,"galveston, tx, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Garden Grove","CA","United States","Garden Grove, CA, United States",-117.9379952,33.7742692,"garden grove, ca, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Glenrose","TX","United States","Glenrose, TX, United States",-97.7554986,32.2346721,"glen rose, tx, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Grand Rapids","MI","United States","Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa",9,0.450676014021032
"Gaia's Guide",1983,1997,"Grants Pass","OR","United States","Grants Pass, OR, United States",-123.3283925,42.4390069,"grants pass, or, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Great Falls","MT","United States","Great Falls, MT, United States",-111.3007715,47.5052849,"great falls, mt, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Greeley","CO","United States","Greeley, CO, United States",-104.7091322,40.4233142,"greeley, co, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Green Bay","WI","United States","Green Bay, WI, United States",-88.0132958,44.5133188,"green bay, wi, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Greenfield","MA","United States","Greenfield, MA, United States",-72.5994104,42.587915,"greenfield, ma 01301, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Greensboro","NC","United States","Greensboro, NC, United States",-79.7919754,36.0726354,"greensboro, nc, usa",4,0.200300450676014
"Gaia's Guide",1983,1997,"Greensburg","PA","United States","Greensburg, PA, United States",-79.5389289,40.3014581,"greensburg, pa 15601, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Greenville","SC","United States","Greenville, SC, United States",-82.3940104,34.8526176,"greenville, sc, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Guerneville","CA","United States","Guerneville, CA, United States",-122.9961102,38.5018575,"guerneville, ca 95446, usa",7,0.350525788683025
"Gaia's Guide",1983,1997,"Gulfport","MS","United States","Gulfport, MS, United States",-89.0928155,30.3674198,"gulfport, ms, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Hagerstown","MD","United States","Hagerstown, MD, United States",-77.7199932,39.6417629,"hagerstown, md, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Hammond","IN","United States","Hammond, IN, United States",-87.5000412,41.5833688,"hammond, in, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Hanover","NH","United States","Hanover, NH, United States",-72.2895526,43.7022451,"hanover, nh, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Harper","KS","United States","Harper, KS, United States",-98.0258945,37.2866863,"harper, ks 67058, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Harrisburg","PA","United States","Harrisburg, PA, United States",-76.8867008,40.2731911,"harrisburg, pa, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Hartford","CT","United States","Hartford, CT, United States",-72.6733723,41.7658043,"hartford, ct, usa",8,0.400600901352028
"Gaia's Guide",1983,1997,"Hattiesburg","MS","United States","Hattiesburg, MS, United States",-89.2903392,31.3271189,"hattiesburg, ms, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Hayward","CA","United States","Hayward, CA, United States",-122.0809964,37.6687665,"hayward, ca, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Hazleton","PA","United States","Hazleton, PA, United States",-75.9746472,40.9584181,"hazleton, pa, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Helena","MT","United States","Helena, MT, United States",-112.0391057,46.5891452,"helena, mt, usa",4,0.200300450676014
"Gaia's Guide",1983,1997,"Hollywood","CA","United States","Hollywood, CA, United States",-118.3286614,34.0928092,"hollywood, los angeles, ca, usa",11,0.550826239359039
"Gaia's Guide",1983,1997,"Hollywood","FL","United States","Hollywood, FL, United States",-80.1494901,26.0112014,"hollywood, fl, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Honolulu","HI","United States","Honolulu, HI, United States",-157.8581401,21.3098845,"honolulu, hi, usa",9,0.450676014021032
"Gaia's Guide",1983,1997,"Hopland/Talmadge","CA","United States","Hopland/Talmadge, CA, United States",NA,NA,"NA",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Hot Springs","AR","United States","Hot Springs, AR, United States",-93.0546003,34.5077615,"hot springs, ar, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Houston","TX","United States","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Hummelstown","PA","United States","Hummelstown, PA, United States",-76.7083033,40.2653681,"hummelstown, pa 17036, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Huntington","WV","United States","Huntington, WV, United States",-82.445154,38.4192496,"huntington, wv, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Hyannis","MA","United States","Hyannis, MA, United States",-70.2881124,41.6524911,"hyannis, barnstable, ma 02601, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Inglewood","CA","United States","Inglewood, CA, United States",-118.3531311,33.9616801,"inglewood, ca, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Iowa City","IA","United States","Iowa City, IA, United States",-91.5346169,41.6578257,"iowa city, ia, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Irvine","CA","United States","Irvine, CA, United States",-117.8265049,33.6845673,"irvine, ca, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Irvington","NJ","United States","Irvington, NJ, United States",-74.2286435,40.7263249,"irvington, nj 07111, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Ithaca","NY","United States","Ithaca, NY, United States",-76.5018807,42.4439614,"ithaca, ny, usa",4,0.200300450676014
"Gaia's Guide",1983,1997,"Jackson","MS","United States","Jackson, MS, United States",-90.1848103,32.2987573,"jackson, ms, usa",5,0.250375563345018
"Gaia's Guide",1983,1997,"Jacksonville","FL","United States","Jacksonville, FL, United States",-81.655651,30.3321838,"jacksonville, fl, usa",7,0.350525788683025
"Gaia's Guide",1983,1997,"Jacksonville","NC","United States","Jacksonville, NC, United States",-77.4302414,34.7540524,"jacksonville, nc, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Jersey City","NJ","United States","Jersey City, NJ, United States",-74.0431435,40.7177545,"jersey city, nj, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Johnson City","TN","United States","Johnson City, TN, United States",-82.3534727,36.3134397,"johnson city, tn, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Johnstown","PA","United States","Johnstown, PA, United States",-78.9219698,40.3267407,"johnstown, pa, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Joliet","IL","United States","Joliet, IL, United States",-88.0817251,41.525031,"joliet, il, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Kalamazoo","MI","United States","Kalamazoo, MI, United States",-85.5872286,42.2917069,"kalamazoo, mi, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Kansas City","KS","United States","Kansas City, KS, United States",-94.6267873,39.1155314,"kansas city, ks, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Kansas City","MO","United States","Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa",22,1.10165247871808
"Gaia's Guide",1983,1997,"Kettering","OH","United States","Kettering, OH, United States",-84.1688274,39.6895036,"kettering, oh, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Key West","FL","United States","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",5,0.250375563345018
"Gaia's Guide",1983,1997,"Klamath Falls","OR","United States","Klamath Falls, OR, United States",-121.7816704,42.224867,"klamath falls, or, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Knoxville","TN","United States","Knoxville, TN, United States",-83.9207392,35.9606384,"knoxville, tn, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"La Crosse","WI","United States","La Crosse, WI, United States",-91.2519017,43.8137751,"la crosse, wi, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"La Grande","OR","United States","La Grande, OR, United States",-118.0877188,45.3245771,"la grande, or 97850, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Laguna Beach","CA","United States","Laguna Beach, CA, United States",-117.7853568,33.5427189,"laguna beach, ca, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Lake Arrowhead","CA","United States","Lake Arrowhead, CA, United States",-117.1892078,34.2483396,"lake arrowhead, ca, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lake George","NY","United States","Lake George, NY, United States",-73.7123408,43.4261809,"lake george, ny 12845, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lake Hoptacong","NJ","United States","Lake Hoptacong, NJ, United States",NA,NA,"NA",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lake Tahoe","CA","United States","Lake Tahoe, CA, United States",-120.0323507,39.0968493,"lake tahoe, united states",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lake Worth","FL","United States","Lake Worth, FL, United States",-80.0684479,26.6167555,"lake worth, fl, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lakeland","FL","United States","Lakeland, FL, United States",-81.9498042,28.0394654,"lakeland, fl, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lambertville","NJ","United States","Lambertville, NJ, United States",-74.9429448,40.3659394,"lambertville, nj 08530, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Lancaster","PA","United States","Lancaster, PA, United States",-76.3055144,40.0378755,"lancaster, pa, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Lansing","MI","United States","Lansing, MI, United States",-84.5555347,42.732535,"lansing, mi, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Las Vegas","NV","United States","Las Vegas, NV, United States",-115.1391009,36.171563,"las vegas, nv, usa",5,0.250375563345018
"Gaia's Guide",1983,1997,"Lawrence","KS","United States","Lawrence, KS, United States",-95.2352501,38.9716689,"lawrence, ks, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Lebanon","NH","United States","Lebanon, NH, United States",-72.2517569,43.6422934,"lebanon, nh, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lewiston","ME","United States","Lewiston, ME, United States",-70.2147764,44.100351,"lewiston, me, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lexington","KY","United States","Lexington, KY, United States",-84.5037164,38.0405837,"lexington, ky, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Lima","OH","United States","Lima, OH, United States",-84.1052256,40.742551,"lima, oh, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lincoln","NE","United States","Lincoln, NE, United States",-96.7025955,40.813616,"lincoln, ne, usa",4,0.200300450676014
"Gaia's Guide",1983,1997,"Little Rock","AR","United States","Little Rock, AR, United States",-92.2880157,34.7444618,"little rock, ar, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Long Beach","CA","United States","Long Beach, CA, United States",-118.1937395,33.7700504,"long beach, ca, usa",11,0.550826239359039
"Gaia's Guide",1983,1997,"Long Island","NY","United States","Long Island, NY, United States",-73.134961,40.789142,"long island, new york, usa",22,1.10165247871808
"Gaia's Guide",1983,1997,"Lorain","OH","United States","Lorain, OH, United States",-82.1823746,41.452819,"lorain, oh, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Los Altos","CA","United States","Los Altos, CA, United States",-122.1141298,37.3852183,"los altos, ca, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",65,3.25488232348523
"Gaia's Guide",1983,1997,"Louisville","KY","United States","Louisville, KY, United States",-85.7584557,38.2526647,"louisville, ky, usa",6,0.300450676014021
"Gaia's Guide",1983,1997,"Lubbock","TX","United States","Lubbock, TX, United States",-101.8456417,33.5845617,"lubbock, tx, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Lynn","MA","United States","Lynn, MA, United States",-70.9494938,42.466763,"lynn, ma, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Madeira Beach","FL","United States","Madeira Beach, FL, United States",-82.7973247,27.7980814,"madeira beach, fl, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Madison","WI","United States","Madison, WI, United States",-89.4007501,43.0721661,"madison, wi, usa",13,0.650976464697046
"Gaia's Guide",1983,1997,"Manchester","NH","United States","Manchester, NH, United States",-71.4547891,42.9956397,"manchester, nh, usa",5,0.250375563345018
"Gaia's Guide",1983,1997,"Manhattan","NY","United States","Manhattan, NY, United States",-73.9712488,40.7830603,"manhattan, new york, ny, usa",43,2.15322984476715
"Gaia's Guide",1983,1997,"Mansfield","OH","United States","Mansfield, OH, United States",-82.5154471,40.75839,"mansfield, oh, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Marietta","PA","United States","Marietta, PA, United States",-76.5521882,40.0570411,"marietta, pa 17547, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Maui Island","HI","United States","Maui Island, HI, United States",-156.3319253,20.7983626,"maui, hawaii, usa",4,0.200300450676014
"Gaia's Guide",1983,1997,"Medford","OR","United States","Medford, OR, United States",-122.8755949,42.3265152,"medford, or, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Melbourne","FL","United States","Melbourne, FL, United States",-80.6081089,28.0836269,"melbourne, fl, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Memphis","TN","United States","Memphis, TN, United States",-90.0489801,35.1495343,"memphis, tn, usa",8,0.400600901352028
"Gaia's Guide",1983,1997,"Miami","FL","United States","Miami, FL, United States",-80.1917902,25.7616798,"miami, fl, usa",9,0.450676014021032
