"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Gay Nineties","Bars","408 Hennepin Ave.","Minneapolis","MN","Tel. 333-3790. Woman owned and seeking gay clientele. ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Nineteen Bar","Bars","19 W 15th St","Minneapolis","MN","Tel. 871-5553. ","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Amazon Bookstore","Feminist Bookstore","1612 Harmon","Minneapolis","MN","(near Hennepin),Minneapolis; Tel. 374-5507. Wide variety of titles, including much lesbian material. Also posters and buttons, women's music and women-crafted jewlery. Bulletin board/referrals/tea and coffee. MAIL ORDER SERVICE. They sell GAIA's GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lambda Sobriety Center","Counselling/Therapy","2529 Nicollet","Minneapolis","MN","Tel. 87 4-7 430 7pm-10pm
nightly or 1-2pm daily. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Community Service Inc. ","Centers","1010 Park Ave","Minneapolis","MN","Tel. 371-0174. Open 24 hours. Counseling, info and referrals. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gem Coffee Shop","Restaurants","2827 1/2 Hennepin Ave South","Minneapolis","MN","Open from 5am(!)-closed Tuesdays.","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Jakeeno's ","Restaurants","15th and LaSalle","Minneapolis","MN","Tel. 871-5777 Open from 11am-late weekend hours, Excellent food.","*","Restaurants","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Laverne's Diner","Restaurants","717 W Lake St","Minneapolis","MN","Tel. 823-0151. Good meeting place and gay owned.","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"New French Cafe-3 Bar","Bar/Restaurant","128 N 4th St","Minneapolis","MN","Tel. 338-3790. Woman owned and seeking gay clientel. ","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"A Brother's Touch ","Gay/Lesbian Bookstore","1931 Nicollet Ave","Minneapolis","MN","At Franklin) Tel.872-1412. Lesbian and gay titles, women's studies, magazines and newspapers, posters, buttons, women's music. MAIL ORDER. They sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"A Women's Coffeehouse ","Coffeehouses","1 Groveland. ","Minneapolis","MN","Tel. 871-1005. All women and their children (boys up to 11 years) welcome. Fri & Sat evenings it's entertainment from 8:30pm with dancing afterwards. Sundays are quiet evenings for cultural/educational/art presentations and games. Only baked goods and chemicalfree refreshments. One block north of Franklin off Nicollet. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Wave","Art Gallery","249 E 4th St","Minneapolis","MN","Collectively run women-artists gallery","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Hungry Mind Bookstore","General Bookstores","1648 Grand Ave","Minneapolis","MN","(at Snelling) Tel. 699-0587. Lesbian and gay titles, women's studies, magazines and newspapers. Poetry and fiction readings. MAIL ORDER SERVICE. They sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lavender Kitchen ","Gay/Lesbian Restaurant","430 Oak Grove","Minneapolis","MN"," Loring Park Office Bldg. 430 Oak Grove (suite 103),(near Hennepin) Minneapolis;55403. Tel. 874-6502. Open 7am-Spm Mon-Fri.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Alternative Choice Dating Service","Dating Services","920 Nicollet Ave","Minneapolis","MN","5402-Tel. (612)338-0606.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lez Date","Dating Services","PO Box 104011","Minneapolis","MN","55440","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Woodswoman","Outdoor Group","2550 PIiisbury Ave.","Minneapolis","MN","Tel. (612)870-8291. Guided outdoor trips for women of all ages. Canoeing
(Minnesota, Ontario, Alaska); backpacking: (Colorado, Nepal); climbing,
llama packing, rafting, bike touring. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Townhouse","Bars","1415 University Ave","St. Paul","MN","Tel.646-7755. Disco/restaurant/pool tables/drag shows.","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Fresh Fruit Radio Show","Radio Program","","Minneapolis/St Paul","MN","FKAI 90 3 FM. Tel. 721-5011. Th. 6:30-7:30pm. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Emerald City","Bars","722 Main Street","Joplin","MO","Tel. 623-9313. ","**","Religious Group","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Talk","Services","","Kansas City","MO","Tel. 931-4470 x","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Billie Jeans","Bars","5012 Main St. ","Kansas City","MO","Tel. 931-6131. Comfortable disco bar. Pool table.
Excellent music & friendly. Call for special events. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Birds Of A Feather ","Bars","2550 W 47th St.","Kansas City","MO"," Tel. 722-9867 ","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Changes","Bars","2813 Main Street","Kansas City","MO","Tel. 842-5140. ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Rhine Castle","Bars","2813 Main St","Kansas City","MO"," Tel. 842-5140 ","**MGM","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Arabian Nights","Bars","3314 Gilham Plaza","Kansas City","MO","Tel. 753-9804 ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Trax","Bars","16 West 43rd St","Kansas City","MO","Tel. 531-2210. Large M1V video screens, pool tables, club
type atmosphere downstairs, disco upstairs. ","**MGM","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church of Greater Kansas City","Religious Groups","4000 Harrison","Kansas City","MO","Tel. 931-0750. Services:Sun. 1:30pm & 7pm. First Sun. of each month: ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Organized Alliance For Liberation ","Group ","PO Box 2343","Kansas City","MO","Tel. 931-4470 ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"New Earth Books & Records ","Feminist Bookstore","2 W 39th St.;64111","Kansas City","MO","Tel. 931-5794. Feminist/lesbian/gay & non-sexist children's titles. Posters, buttons, records,women's music, cards and gifts plus MAIL ORDER for lesbian books-free catalogue on request. GAIA'S GUIDE & GAY NEWS TELEGRAPH on sale. Bulletin board and referrals. Acknowledged local Info center. Your first stop In lesbian/feminist Kansls City. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gunter's","Restaurants","303 Westport Road","Kansas City","MO","Tel. 931-3044. European food. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Fanny's","Bar/Restaurant","3954 Central","Kansas City","MO","Gay only on Sundays from
8pm-midnight. ","**(**)","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Pegasus","Show-Bars","5024 Main","Kansas City","MO","Tel. 753-6504. ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Moonstorm","Publications"," 554 Limit Ave","Saint Louis","MO","Tel. 721-1616. Lesbian feminist
newspaper. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Gay News Telegraph","Publications","P.O. Box 14229-A,","Saint Louis","MO","Tel. (314) 361-0066. ","","","",1985,"TRUE","TRUE","FALSE","FALSE","manual"
"Gay Hotline","Services","P.O. Box 23227, St. Louis, Mo; 63156. ","Saint Louis","MO","Tel. 367-0084. 7pm-10pm daily. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Genesis II","Bars","4592 Manchester Road","Saint Louis","MO","Tel. 533-2703. Bar/disco. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Kitty Cat Club","Bars","2800 California","Saint Louis","MO"," Tel. 664-4078 ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Zebra Lounge","Bars"," 3230 Olive St","Saint Louis","MO","Tel. 535-1574. ","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Women's Eye Bookstore","Feminist Bookstore","554 Limit Ave","Saint Louis","MO","Tel. 721-1616. Feminist/lesbian/gay
books. Library. Women's resource center. Records, buttons, posters, T shirts, jewlery,
pottery. They sell GAIA'S GUIDE. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Llewellys Welsh Pub","Restaurants","4747 McPherson","Saint Louis","MO","Tel. 361-3003. Very friendly place,
excellent food at reasonable prices. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Sunshine Inn","Restaurants","8 S Euclid","Saint Louis","MO","Tel. 367-1413
Lunch/dinner/Sunday brunch. Natural and vegetarian cuisine. Closed Mondays.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Jan's Stowaway","Bar/Restaurant"," 6913 South Broadway","Saint Louis","MO"," Serving food 11am-midnight. Thursday
nights is women only. ","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Left Bank Books","Alternative Bookstore","399 North Euclid","Saint Louis","MO","Tel. 367-6731. Gay and feminist books, they sell GAIA'S GUIDE. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Alfonsi's Reading Room","General Bookstores","10 North Euclid","Saint Louis","MO","Tel. 361-3420. Feminist and gay titles. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Warehouse","Bars"," 1130 East Chestnut Parkway","Springfield","MO","Tel. 831-7307. ","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Avi's Lounge","Bars"," 107 S 6th St.","St Joseph ","MO","Tel. 233-3084 ","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Bill's Disco","Bars","207 W Amite St","Jackson","MS","Tel. 969-9765","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Cha Cha's","Bars","236 Capitol St","Jackson","MS","Disco","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Jill's","Bars","208 West Capitol","Jackson","MS","Tel. 352-9588","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Zan's","Bars","944 Robinson Rd","Jackson","MS","(no phone)","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mississippi Gay Alliance","Centers","236 1/2 West Capitol St","Jackson","MS","Tel. 353.7611. SWITCHBOARD. Their interests are gay rights and discrimination. They issue statements to the media in response to current events. Television and talk-shows. lnfo & referrals. Very friendly, helpful people. Social and counseling activities. Membership is $15.00 p.a./newsletter $10.00 p.a. The Metropolitan Community Church meets there every Sunday at'l0am-more details from switchboard. Say 'hi' from GAIA.","***","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"LAMBDA","A.A.","","Jackson","MS"," Phone switchboard for info.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Sister Spirit Inc ","Mail Order"," Box 21244","Billings","MT","Tel. (406)652-4325. Lesbian titles/women's studies and women's music. They sell GAIA'S GUIDE. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Yellowstone Lambda Alliance","Gay/Lesbian Group","PO Box 20011;5910","Billings","MT"," Tel. 256-6216 ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lambda Alliance Of Lesbians & Gay Men","Gay/Lesbian Group","","Bozeman","MT","Tel. 587-5831","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Toad Hall","Bars","304 Central Ave. ,West","Great Falls ","MT","Beer and wine bar/jukebox/dancing/pool table. Often more gay women than men. Open every day of the week.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Out In Montana","Organizations"," PO Box 8896","Missoula","MT","59807 Tel 728-6589 This is an extremely active Group with six chapters throughout the state of Montana The Missoula mailing address reaches their main office. They have a very useful and informative monthly newsletter.","","","",1985,"TRUE","TRUE","FALSE","FALSE","manual"
"Daddy's","Bars","125 1/2 West Main Street","Missoula","MT","728-4566. Dancing/video/food/Sunday
brunch. (Mailing address: P.O. Box 7524;59807)-Opened Feb.,1985-a really great
place, be sure and say'hi' from GAIA.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"North Crow Vacation Ranch","Vacation Ranch"," RR1 Box 62A;59864","Ronan","MT","Tel. 676-5169. 'Our
ranch can be found In northwest Montana-60 mlles west of Missoula. Relax
around the camp or take advantage of our adventure packages. Tlpls/hottubs/hearty meals. Entertanlment every Friday night and great dances every
Sat.""Welcome to Dyke Country'. Lots of letters of recommendation. Be sure
and say'hl' from GAIA.
","**","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Cahoots","Restaurants","Patton Ave","Asheville","NC","","*","Restaurants","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Cabaret","Bar/Restaurant","Cherry Street","Asheville","NC","","MGM**","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"O’ Henry's","Bar/Restaurant","59 Haywood St. ","Asheville","NC","Tel. 254-1891","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Malapron's Bookstore/ Cafe","Bookstore Cafe","61 Haywood St","Asheville","NC","Tel. 254-6734","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Chapel Hill Women’s Center","Centers","P O Box 1057. ","Chapel Hill","NC","Tel. 968-4646. Answer phone. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Alexis ","Bar/Restaurant","400 West Franklin Street","Chapel Hill","NC","Tel. 968-9707. Tuesday is gay night, other wise
mixed gay and straight.
","*(**)","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Lesbian Switchboard of Charlotte","Services","","Charlotte","NC","Tel. 525-6128 Answer phone","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Chase's","Bars","1600 Freedom Drive","Charlotte","NC","Tel. 375-9061","MGM**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"City Nights","Bars","1615 Elizabeth Ave;","Charlotte","NC","Tel. (704) 376 9291","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Diana's","Bars","Wilmont and Piper off Billy Graham Parkway ","Charlotte","NC","Tel.
525-6485 {behind drive-in bank)","****","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Scorpio Lounge ","Bars","2301 Freedom Dr.","Charlotte","NC","Tel. 373-9124","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Tags","Bars","3018 The Plaza","Charlotte","NC","Tel. 333-2353","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Paddock","Bars","1008-B Dlckenson","Charlotte","NC","Tel. (919) 758-0990. ","**","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"MCC Charlotte ","Religious Groups"," 1927 North Sharon Amity.","Charlotte","NC","Tel. 535-0541","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Refuge","Bars"," 706 9th St.","Durham","NC","Tel. 286-3532.","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Regulator Bookshop","Bookstores","720 Ninth St.","Durham","NC","Tel. 286-2700. The
acknowledged local Info center. Lesbian and gay titles, women's studies,
women's music and periodicals. They sell THE FRONT PAGE & GAIA'S
GUIDE. Say'hi' from GAIA.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Back Stage","Bars","Highway 301","Fayetteville ","NC","Tel. 483-2521. A private club
on 2 floors,-disco/game room and bars South-off 1-95","**","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Switchboard Crisis Center","Services","","Greensboro","NC"," Tel. 275-0896. 24 hour hotlline","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Palms","Bars","413 North Eugene St","Greensboro","NC","Tel. 272-6307. Small place, serves beer only,
juke box, DJ weekdends. Opens about 8:30-1am. Closed Th.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"White Rabbit Books","Alternative Bookstore","1833 Spring Garden","Greensboro","NC","Tel. (919)272-7604.
Books/magazines/newspapers/records/cards for lesbians and gay men. Park in rear.
They sell GAIA'S GUIDE","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Friends Lounge ","Bars","1551 Lejeune Blvd.","Jacksonville","NC","Tel. 353-9710. Private club, disco, no food
& highly recommended show-bar","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Front Page /Bugle Publishing Inc Co","Publications"," P O Box 25642","Raleigh","NC","Tel
{919)829 0181. Gay/lesbian newspaper with loads of local resources. $10.00 p.a","","","",1985,"TRUE","TRUE","FALSE","FALSE","manual"
"St. John Metropolitan Community Church ","Religious Groups","814 Dixie Trail.","Raleigh","NC","Tel. 834-2611 Answer phone","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"David’s Lounge ","Bars","114 Market St","Willington","NC","Tel. 763-8068. Hot disco. Enter through the back
door at the rear of the building.","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"My Place","Bars"," 1001 First Avenue","Fargo","ND","Tel.280-2192;•
-there are special women's nights with drinks specials In the all gay b~r.
Cllentel: 50% women. Dancing/good food/pool tables/drag shows/special
women's entertainment nights/patio. Open 2pm-1am. They sell GAIA'S
GUIDE, be sure and say'hl' from GAI","**(**)","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dignity/ Lutherans Concerned","Religious Groups","","Fargo","ND","Tel. 235-734","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Cherchez La Femme","Bars","200 South 18th St.","Lincoln","NE","","****","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Community Of Grace","Religious Groups","PO Box 30137;68503","Lincoln","NE","Tel. 476-9913","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
