"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"What a Dump","Bar","7607 Roosevelt Ave","Jackson Heights","NY","Jackson Heights","***","Bars, Clubs, Coffeehouses ","Scanned issue has this listed under ""Jackson Heights/Queens"" and the description for this one states it is in Jackson Heights. During the clean up process I changed it to be Jackson Heights with no /",1977,"","","",,"manual"
"Lesbian Switchboard","Services","","Manhattan","NY","Tel 212 741 2610 Mon-Fri 6-9pm","","","",1977,"checked","","",,"manual"
"Christopher Street","Services","60 East 42nd Street room 411","Manhattan","NY","","","","",1977,"","","",,"manual"
"Lesbian Feminist Liberation","Organization","243 West 20th Street","Manhattan","NY","","***(**)","Organizations","",1977,"","","",,"manual"
"Identity House","Organization","544 Sixth Avenue","Manhattan","NY","Tel.
243-8181. Free walk-in peer counseling for lesbians.
","***(**)","Organizations","",1977,"","","",,"manual"
"The Homosexual Community Counseling","Organization","30 East 60th Street","Manhattan","NY","Tel 212 688 0628","","","",1977,"","","",,"manual"
"Lesbian and Lesbian Mothers at M.C.C.","Organization","201 West 13th Street","Manhattan","NY","7th Street Tel 212 688 0628","***(**)","Organizations","",1977,"","","",,"manual"
"Beth Simchat Torah","Organization","151 Bank Street","Manhattan","NY","Tel. 212 255 2599","","","",1977,"","","",,"manual"
"The Women's Coffeehouse","Coffeehouse","54  7th Ave South","Manhattan","NY","Tel 691 8745 Events and happenings. Very, very highly recommended Monday is showcase night. ","","","",1977,"","","",,"manual"
"Peeches","Bar","Lexington Avenue between 81st and 82nd","Manhattan","NY","Tel 650-0667. A place for cocktails and old fashioned dancing a place for us. Opened October 19 1976","****","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Sahara","Bar","1234 Second Ave at 65th Street","Manhattan","NY","Tel 212 628 6099 An intimate private bar plus a showbar disco. It's about as highly recommended as you can get. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Other End","Bar","149 Bleecker St","Manhattan","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"El Cafe","Bar","116 MacDougal Street","Manhattan","NY","Tel 673 2970 Exclusively gay and very private on Fridays, Saturdays and Wednesday nights Latin Salsa music. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Bonnie's Place","Bar","100 Ninth Avenue","Manhattan","NY","Tel 675 9401 Dancing","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Bonnie & Clyde's","Bar","82 West Third Street","Manhattan","NY","Tel GR 39304 and upstairs there is Bonnie's Tel MS 3-9551. Open 4pm daily for cocktails. Dinner 5:30-11:30pm Sunday Brunch 1-4pm.","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Duchess","Bar","70 Grove Street","Manhattan","NY","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Ronnie's Roost","Bar","2130 Broadway near 74th Street","Manhattan","NY","In the basement of the Hotel Beacon Tel 874 9083 Quadrophonic music and pool table open 9pm-4am ever night. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Tigress","Bar","22nd Street","Manhattan","NY","Between Broadway and Park Avenue South. Super bar/disco. $3.00 admission charge Friday and Saturday nights, get you one free drink. ","****","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"La Femme","Bar","85 Washington Place","Manhattan","NY","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Casa Maria","Bar","53 West 19th Street","Manhattan","NY","Between 5th and 6th Cocktail Lounge","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Bon Soir","Bar","40 West 8th Street","Manhattan","NY","Tel 473 9879","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Edie's","Bar","9th Avenue ","Manhattan","NY","Near 55th St","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Better Days","Bar","316 West 49th St","Manhattan","NY","Tel 541 7296","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Singles","Bar","951 First Avenue","Manhattan","NY","And 52nd Street Tel 486 9832","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Brothers and Sisters","Bar","355 West 46th Street","Manhattan","NY","And 8th Avenue Tel 765 7848","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Vegetaria","Feminist Restaurant","64 Charles Street","Manhattan","NY","Tel 212 243 7976 We are about 75% gay and often the 75% are gals. All are welcome. ","**","Restaurants","",1977,"","","",,"manual"
"Infinity","Bar","653 Broadway","Manhattan","NY","Between Bleecker and West Third. Disco and lounge. Private club. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Galexi 21","Bar","256 West 23rd Street","Manhattan","NY","Between 7th and 8th Avenue. Private club. Disco downstairs. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Paula's","Restaurants","7th Avenue","Manhattan","NY","Tel 691 2360 Supper club full of lesbians","*","Restaurants","",1977,"checked","","",,"manual"
"Mother Courage","Feminist Restaurant","342 West 11th Street","Manhattan","NY","Tel 924 99728 Serving dinner from 6pm. Closed Mondays. ","**","Restaurants","",1977,"","","",,"manual"
"Les Pits","Restaurants","23rd Street","Manhattan","NY","Between 8th and 9th Avenue. (one block west of the Chelsea Hotel). Says “Christopher
Street”: “Now New York can finally claim one
restaurant that attracts a predominantly gay crowd,
where the food, ambience, and service are well worth
the cost.” ($12.00 to $15.00 for a Table)","*","Restaurants","",1977,"checked","","",,"manual"
"Company","Restaurants","3rd Avenue","Manhattan","NY","Tel MU3 9033 A recommended restaurant. ","*","Restaurants","",1977,"checked","","",,"manual"
"One If By Land Two If By Sea","Restaurants","17 Barrow St","Manhattan","NY","Tel 255 8649","*","Restaurants","",1977,"","","",,"manual"
"Cotton Patch","Restaurants","1068 Second Avenue","Manhattan","NY","At 56th Tel 688 6595","","","",1977,"","","",,"manual"
"Reno Sweeney's","Restaurants","126 West 13th St","Manhattan","NY","Tel CH2-1366 Great and Midge likes it too A super supper club. ","*","Restaurants","",1977,"","","",,"manual"
"One Potatoe","Restaurants","518 Hudson Street at Tenth","Manhattan","NY","Tel 691 6260","","","",1977,"","","",,"manual"
"The Pelican","Restaurants","200 West 70th Street","Manhattan","NY","Tel 595 8067 Open till 3:30am","","","",1977,"","","",,"manual"
"Applause","Restaurants","360 Lexington Avenue","Manhattan","NY","At 41st Tel 687 7286","","","",1977,"","","",,"manual"
"Gypsy Feet","Social Club","1621 Second Ave","Manhattan","NY","Tel 212 879 0175","","","",1977,"","","",,"manual"
"Sweet Vintage","Social Club","","Manhattan","NY","They organize the activities and
happenings that you want. For gay women only.
Watch “Majority Report” for current details.
","","","",1977,"checked","","",,"manual"
"Hiking Dykes","Social Club","","Manhattan","NY","“Hiking Dykes”, Tel. 569-1888 or 699-2553. They
hike in mountains, on beaches and sometimes right
over Fire Island. Watch “Majority Report” for current
details.","","","",1977,"checked","","",,"manual"
"Profile","Social Club","11 East 44th","Manhattan","NY","Tel 212 697 7177","","","",1977,"","","",,"manual"
"Paradise Swim Club","Social Club","145 East 23rd Street","Manhattan","NY","Tel.
674-4110. Swimming pool, sauna, steam room. Women
only. Open late nite.","","","",1977,"","","",,"manual"
"Travelmania","Travel Agency","318 East 53rd Street","Manhattan","NY","Tel. (212)
755-2502. Fantastic tours for women.","","","",1977,"","","",,"manual"
"Lambda Travel","Travel Agency","30 East 42nd Street","Manhattan","NY","Suite 1109","","","",1977,"","","",,"manual"
"Pelham Airways","Travel Agency","","Manhattan","NY","Tel. 828-0420","","","",1977,"checked","","",,"manual"
"Fire Island Fast","Travel Agency","","Manhattan","NY","Tel. (516) JU 3-7100","","","",1977,"checked","","",,"manual"
"Women's Martial Arts Union","Self Defense","","Manhattan","NY","PO Box 1463","","","",1977,"checked","","",,"manual"
"Women's Center Karate Club","Self Defense","243 West 20th Street","Manhattan","NY","Tel. 866-4947 or 666-2250","","","",1977,"","","",,"manual"
"Women's Martial Arts Center","Self Defense","155 Chambers St","Manhattan","NY","Tel. (212) 349-2449","","","",1977,"","","",,"manual"
"Come! Unity Press","Printing","13 East 17th Street","Manhattan","NY","Tel 675 3043 Learn to do it yourself printing cooperative. ","","","",1977,"","","",,"manual"
"Mayfair","Bar","3 Hyett St","Staten Island","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Stadium Tavern","Bar","659 East State Street","Olean","NY","Tel 372 9738","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Bill Bailey's Disco Bar","Bar","492 Bay Street","Staten Island","NY","Tel 447 9745 Gay at night","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Other Side","Bar","","Plattsburgh","NY","In the Cumberland Hotel Margaret and Court Streets from 9pm-4pm","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Lesbian Feminist Liberation","Group","20 Carol Street","Poughkeepsie","NY","Check
with “Gay Community News” of Boston for all
current details.","**","Organizations","",1977,"","","",,"manual"
"Stonewall Society","Group","","Poughkeepsie","NY","Tel. (914) 471-8885. You can
also contact them about the Lesbian Group in","*","Organizations","",1977,"checked","","",,"manual"
"Congress","Bar","415 Main Street","Poughkeepsie","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The New Woman's Times","Publication","1357 Monroe Avenue","Rochester","NY","Tel. 271-5523. S5.00 per year. Feminist
monthly with lesbian news and information. Lots of
news about local-happenings.","","","",1977,"","","",,"manual"
"Lifeline","Organization","","Rochester","NY","Tel. 275-5151, 24 hour crises center.","","","",1977,"checked","","",,"manual"
"Rape Crisis","Organization","","Rochester","NY","Tel. 546-2595","","","",1977,"checked","","",,"manual"
"Lesbian Resource Center","Center","713 Monroe Ave","Rochester","NY","Tel 244 9030","*****","Organizations","",1977,"","","",,"manual"
"Dignity","Organization","","Rochester","NY","PO Box 8295","","","",1977,"checked","","",,"manual"
"Women's Video Collective","Organization","","Rochester","NY","Tel. 546-2595","","","",1977,"checked","","",,"manual"
"Womansplace","Center","","Rochester","NY","Tel. 461-2611","**","Organizations","",1977,"checked","","",,"manual"
"Tree House","Bar","160 Lyell","Rochester","NY","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Riverview","Bar","242 South Avenue","Rochester","NY","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Jim's ","Bar","123 North Street","Rochester","NY","Tel 546 6590 Mostly gay men","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"212","Bar","212 Colvin","Rochester","NY","","***(?)","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Bachelor Forum","Bar","1065 East Main Street","Rochester","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Genesee Co-op","Feminist Bookstore","713 Monroe Ave","Rochester","NY","Team room Feminist books, records","","","",1977,"","","",,"manual"
"Gay Alliance of Genesee Valley","Group","","Genesee Valley","NY","Tel. 244-8640","*","Organizations","Name indicates it is in Genesee Valley. In the scanned issue it is lised is ""Genesee Valley/Rochester"" during the clean up process I changed it to Genesee Valley",1977,"checked","","",,"manual"
"WCMF","Radio and Television","","Rochester","NY","Midnite. Every other Monday:
“Lesbian Nation”.","","","",1977,"checked","","",,"manual"
"Regular Restaurant","Restaurants","713 Monroe Ave","Rochester","NY","Tel 271 1380","**","Restaurants","",1977,"","","",,"manual"
"Red Room","Bar","","Sylvan Beach","NY","Recommended. Inquire locally.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Pussycat Lounge","Bar","","Syracuse","NY","Inquire locally","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Continental Room","Bar","149 East Onondaga","Syracuse","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"D.J.s","Bar","621 South Warren","Syracuse","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay Citizen's Alliance","Organization","503
South Geddes Street","Syracuse","NY","Tel 472 3917","***","Organizations","",1977,"","","",,"manual"
"Gotch Carr's Warren Grill","Bar","308 S Warren and Genesee ","Syracuse","NY","Dancing Very popular with gay women","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Someplace Else","Bar","138 East Genesee at Warren","Syracuse","NY","Mostly Gay Men","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Hub","Bar","224 Bleecker St","Utica","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Top Hat Tavern","Bar","Adams and West Onondaga","Syracuse","NY","Country and Western Music","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Midnite Mary's ","Bar","Columbia at Broadway","Utica","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Playroom","Bar","","Yonkers","NY","","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Lesbian Feminist Coalition","Group","100 Mamaroneck ave","White-Plains","NY","Tel 914 949 0088","**","Organizations","",1977,"","","",,"manual"
"The Feminist Book","Feminist Bookstore","162 11 Ninth Avenue","Whitestone","NY","Tel 969 2320","","","",1977,"","","",,"manual"
"Feminist Hotline","Hotline","10 Woodbury Way ","Long Island","NY","Tel 516 364 1367 They've got a daily tape recorded message and welcome contributions of information. ","","","",1977,"","","",,"manual"
"Ladies of the Night","Radio and Television","","Manhattan","NY","Wednesdays
at 9pm. Open forum.","","","",1977,"checked","","",,"manual"
"Irondequiot Book Rack","Feminist Bookstore","697 Titus Ave","Rochester","NY","Tel 266 5219","","","",1977,"","","",,"manual"
"Asheville","Bar","80 Ashland Avenue","Asheville","NC","Tel 252 9382","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Electric Company","Bar","","Chapel Hill ","NC","Route 15-501 Dancing. Recommended. ","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Greenhouse","Bar","119 South Brevard","Charlotte","NC","Behind Civic Center","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Female Liberation","Organization","","Chapel Hill ","NC","PO Box954 Tel 919 929 1829 Their publication A Feminary","*****","Organizations","Zipcode 27514 places this listing in Chapel Hill. Scanned Issue lists it as Chapel Hill/Durham/Raleigh. During the clean up process, I changed it to Chapel Hill",1977,"checked","","",,"manual"
"Scorpio L:ounge","Bar","2325 Freedom Drive","Charlotte","NC","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"New Bar Whisky Ltd","Bar","825 West Morehead Street","Charlotte","NC","Tel 704 4373 9264 Gay women and men. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Square Circle","Bar","44608 Wilkinson Boulevard","Charlotte","NC","Tel 704 392 2489 Disco music and live bands on weekends. Gay women and men. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Oleen's Lounge","Bar","1831 South Boulevard","Charlotte","NC","Tel 704 373 9604 Gay women and men. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Josh's Restaurant","Restaurants","224 East Boulevard","Charlotte","NC","Tel 704 333 7007","*","Restaurants","",1977,"","","",,"manual"
"Twilight Zone","Bar","459 West Russell St","Fayetteville","NC","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Renaissance","Bar","2130 Lawndale Drive","Greensboro","NC","Tel 272 9263","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Round and Round","Bar","McCormick and Lee","Greensboro","NC","","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Mouse Trap","Bar","1622 Glenwood Avenue ","Raleigh","NC","Tel 755 9123","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Other End","Bar","8 Market Street","Wilmington","NC","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Stratford Lounge","Bar","11502 Stratford St","Winston-Salem","NC","","","","",1977,"","","",,"manual"
"Take Five","Bar","515 Second Avenue N","Fargo","ND","Tel 232 4967","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
