"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Lesbians for Liberation","Political/Legislative","P.O. Box 131, 87106.","Albany","NY","Tel.(518) 462-6138.","***(**)","","",1981,"checked","","",,"manual"
"The Monster","Bars","Cherry Grove.","Fire Island","NY","Tel.597-6888.-The Toa-Dances","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Ossi Travel","Travel Agencies","128 West 82nd Street, 10024. ","Manhattan","NY"," Tel.734-6182.","-","","",1981,"","","",,"manual"
"Dimensions","Bars","420, Union Boulevard","West Hempstead","NY","Tel.661-9016.Located
In Grand Union Shopping Center.Admission $5.00. Free drinks and buffet 8-12. Alternative tel. no 422-6089.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Island Queen","Bars","Cherry Grove","Fire Island","NY","Tel. 597-6140.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Bonnie’s Restaurant","Restaurants","82, West 3rd Street, 10012","Manhattan","NY","Tel.674-0959.Rave comments about the food/superb quality. It’s the upstairs section of Bonnie & Clyde’s. Dinner from 6 pm.
NEW YORK 169
Sunday brunch 12:30.","**","Restaurants","",1981,"","","",,"manual"
"Catapano's","Bars","62 Stewart Avenue","Huntington","NY","Tel.423-9359.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Maverick Inn & Motel","Motels","Route 28,Maverick Road.","Woodstock","NY"," Tel.(914)657-6715","**","Hotels, Motels, Services","",1981,"","","",,"manual"
"Bonnie & Clyde's","Bars","82 West Third Street.","Manhattan","NY"," Tel.473- 9304.0pens daily at 2 pm.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"HOT LINE","Bars","572 Rosevale Avenue","Lake Ronkonkoma","NY","Tel.588-9048.","**","","",1981,"","","",,"manual"
"Valintlno's","Bars","Pear Street near Chippawa","Buffalo","NY","A women’s bar with strong support from the lesbian community. Exciting atmosphere—wide cross-section of women always present. Very highly recommended.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Feminist Press,","Publications","Box 334","Old Roslyn Village","NY","","-","","",1981,"checked","","",,"manual"
"Showboat","Bars","308 S.Warren & Genessee","Syracuse","NY"," Tel. (315)471- 9517.Show-bar + disco.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Kelly's Village West","Bars","46 Bedford Street","Manhattan","NY"," Tel. 242-1408.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"F.M.A. Creative Concepts","Printing/Graphics","412 North Titus Avenue, 14850","Ithaca","NY","Tel. (607)273-3384.Feminist posters and silk screen prints--will , design and print T-shirts to your specs.","-","","",1981,"","","",,"manual"
"Gay Light","Publications","385 West Onondaga Street, 13202","Syracuse","NY","Tel.(315)475- 1
6857.Non-sexist gay newspaper. Includes monthly events calender ' and ’Gay/Lesbian resource Guide. $7.50 per year.","-","","",1981,"","","",,"manual"
"Womanbooks","Bookstore","201 West 92nd Street(corner of Amsterdam). 10025.","Manhattan","NY"," Tel.873-4121.","-","","",1981,"","","",,"manual"
"P.A.G.E.","Groups","P.O. Box 541 13820","Oneonta","NY","Tel. (607) 432-0118. People's Association for Gay Expression. Alternate phone number:432-5553.","*","Organizations/Groups","",1981,"checked","","",,"manual"
"New York City Lesbian Switchboard","Services","New York City","New York","NY","Tel.(212) 741-2610","-","Hotels, Motels, Services","",1981,"","","",,"manual"
"Women's Center","Women's Centers","write-P.O. Box 354, 13902.","Binghamton","NY","Tel. (607) 772-3629. Lesbian switchboard operates Mondays: 7pm-9pm. Contact them for center activities and local information.","****(*)","","",1981,"checked","","",,"manual"
"Lavender Horizon Holidays","Travel Agencies","P.O.Box 631,Midtown Station, 10018","Manhattan","NY","Tel.(212) 376-0328. Women-owned.","-","","",1981,"checked","","",,"manual"
"Sapphographics","Gift Store","503 East 78th Street, 10021.","Manhattan","NY","","-","","",1981,"","","",,"manual"
"Gypsy Feet,Inc.","Travel Agencies","1621 Second Avenue, 10028.","Manhattan","NY","","-","","",1981,"","","",,"manual"
"Marys Grill","Bars","112 Lake Street","Elmira","NY","Tel.(516)537-0499/1.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Cultured Elephant","Restaurants","The Pines","Fire Island","NY","","*","Restaurants","",1981,"","","",,"manual"
"Marty's","Hotel","P.O. Box 247","Uniondale","NY","Tel.(212)947-0949.120 ~0-s/restaurant and swimming pool. Recommended.","-","Hotels, Motels, Services","",1981,"checked","","",,"manual"
"Rhythms","Bars","6826 New Utrecht Ave, 11204.","Brooklyn","NY","Tel.236-9779","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Westside Discussion Group","Discussion Group","26, Ninth Avenue","Manhattan","NY"," Tel.691-4733.(at 14th Avenue)","-","","",1981,"","","",,"manual"
"The Other Side","Bars","Cumberland Hotel","Plattsburg","NY","Tel.783-7752.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Bunk House","Bars","192 Montauk Hiway.","Sayville","NY"," Tel.567-9834.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Spirit of 35","Bars","c/O John Milton Thruway Motel, 13206","Syracuse","NY","Tel.(315) 463-8555.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Taft Manor","Bars","Taft Road & Krischer Drive","Syracuse","NY","Tel.(315) 452-0096.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Dyke Anarchists","Groups","339 Lafayette Street.","Manhattan","NY","","**","Organizations/Groups","",1981,"","","",,"manual"
"Stadium Tavern","Bars","659 East State Street","Olean","NY","Tel.372-9738.","*","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Ami-Co Travel Ltd","Travel Agencies","Next to Harragansett Inn","Lindenhurst","NY","Tel. (516) 486-0200","-","","",1981,"","","",,"manual"
"A Touch or Class","Restaurants","113-24 Queens Blvd","Queens","NY"," Tel.268- 3237Serving dinners Tues, through Sunday. (Take to ""E"" train to
i ‘2th Avenue.)","*","Restaurants","",1981,"","","",,"manual"
"Beach Haven","Bars","901 Father Cappando Blvd. 10305.","Staten Island","NY","Tel. 351-9625.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"""Christopher Street""","Publications","60 East 42nd Street, 10017","Manhattan","NY","Tel.(516) 587-8669.Glossy Gay Monthly.","-","","",1981,"","","",,"manual"
" Mother’s Restaurant","Restaurants","201 First Street.","Liverpool","NY","Open 7 days a week—fresh fish a speciality.","*","Restaurants","",1981,"","","",,"manual"
"Forever Wild Campground","Campground","12855","North Hudson","NY","Tents and trailers. Owned and operated by women.","-","","",1981,"checked","","",,"manual"
"Identity House","Counselling/Therapy","544 Avenue of the Americas","Manhattan","NY","Tel.(212)243-8181.Free lesbian walk-in counseling and rap groups.","-","","",1981,"","","",,"manual"
"Genessee Co-op","Bookstore","713 Monroe Avenue","Rochester","NY","Tel.271-6120.","-","","",1981,"","","",,"manual"
"Eden Rock Motel","Motels","3055 Veterans Memorial Highway, 11779","Lake Ronkonkoma","NY","Tel. (516)588-6800","-","Hotels, Motels, Services","",1981,"","","",,"manual"
"""212""","Bars","212 Colvin","Rochester","NY","Tel.232-6400.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Middle Earth Switchboard","Centers","485 Fulton Avenue, 11550","Hempstead","NY","Tel.(516)292-0100.","***(**)","","",1981,"","","",,"manual"
"Company Restaurant-Cabaret","Bar/Restaurant","365 Third Avenue, 10016","Manhattan","NY","in the world. Piano bar and truly excellent food. Open 12 noon-4am.","***","Bar/Restaurant","",1981,"","","",,"manual"
"The Omnivorium","Restaurants","-corner Park and Oxford Streets.","Rochester","NY","Unique burgers, mexican foods, homemade soups and bread. Open 7am-11pm Mon-Thurs. and 7am-3am Fri & Sat. Sundays: llam-3pn. Recommended.","*","Restaurants","",1981,"","","",,"manual"
"Rosy,Rum & Rations","Bars","486 Elmwood Avenue","Buffalo","NY"," Tel.886-9601. Conf licting reports: ""A fairly regular straight bar with sone lesbian clientel."" vs. ""Your actual lesbian bar""(!). More
reports, please.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Eve’s Garden","Sexual Boutique","246 E. 51 st Street, 10022.","Manhattan","NY"," Tel.(212) 755-0148.A special place dedicated to the sensual needs of women Erotic products /oils/books about sexuality/lncense/vibrators and of course they sell GAIA'S GUIDE. Open Mon.-Fri. noon-7pm weekdays/Sat & Sun: 1pm-5pm. Mail order catalog $1.00.","-","","",1981,"","","",,"manual"
"Dominique's","Bars","20,Allen Street","Buffalo","NY","Primarily a gay men’s bar but women do go there and are readily accepted. Pleasant atmosphere.","MGM**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Gay Youth","Youth Group","Triangle Gay Center, 26 Ninth Avenue","Manhattan","NY","Tel. 242-1212. Mixed group--about 40% lesbian.","**","","",1981,"","","",,"manual"
"Shore House","Bars","Bayville Bridge","Bayville","NY","Tel.628-9669.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The New Corral","Bars","365 Boyle Road. ","Selden","NY","Tel.(516)73-9027.Discos plus Sunday brunch. Just gay men'","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Gay Quality Travel","Travel Agencies","3900 Sunrise Highway, 11783-","Seaford","NY","Tel. (516)785-5078.","-","","",1981,"","","",,"manual"
"NOW for Suffolk County","Groups","142 Willow Street, 11722","Suffolk County","NY","Tel.(516)581-6571.","**","","",1981,"","","",,"manual"
"The Emanon","Bars","825 Merrick Road","Copiaque","NY","Tel.(516) 842-
9775. Dlsco/show-bar.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Gateway Diner","Restaurants","Central Ave.","Albany","NY","","*","Restaurants","",1981,"","","",,"manual"
"Parlee","Publications","P.O. Box 430,A11702.","Long Island","NY","Tel.(516)587-8669.Monthly
gay entertainment magazine. Glossy. $18.00 per year. Bar news (quite non-sexist) classified ads and entertainment reviews.","-","","",1981,"checked","","",,"manual"
"Itsy Bitsy Lounge","Bars","1149 Michigan Avenue.","Niagara Falls","NY","Tel. 442-9440.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Women’s Coffeehouse","Coffeehouses","136 East State Street","Easthampton","NY","Tel.273- 2171.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Peechstreet","Bars","East 64th Street.","Manhattan","NY","Tel. 888-1608. It’s expensive but it really HAS the atmosphere. Owned by the owners of PEECHES.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Mr. Dreams","Bars","63-12 Broadway, 11377. ","Queens","NY","Tel.458-5224. Showbar","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The French Quarter","Bars","630 Sunrise Hiway","West Babylon","NY","Tel. (516)669-9613. Disco, light and sound shows. Private membership club. ","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Travelmania","Travel Agencies","318 East 53rd Street, 10022. ","Manhattan","NY","Tel.(212)755- 2502.We cater to all persons, particularly commercial (business) travel with consideration for gays and women—emphasizing on individual needs. Open 10am-6pm Mon-Fri.","-","","",1981,"","","",,"manual"
"Peeches","Bars","1201 Lexington Avenue, 10028","Manhattan","NY","Tel. (212) 628-6099.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Spa","Restaurants","252 West Genesee Street","Syracuse","NY","Tel 471-9696. Breakfast/hot & cold jumbo sandwiches.","*","Restaurants","",1981,"","","",,"manual"
"Oswego Women’s Center","Women's Centers","178 West Bridge St., 13126","Oswego","NY","Tel.(315)342-1294.","****","","",1981,"","","",,"manual"
"Salsa Soul Sisters","Groups","Methodist Church, 133 West 4th Street.","Manhattan","NY","Tel. 799-8243","**","","",1981,"","","",,"manual"
"Park Avenue Bookstore","Bookstore","360 Park Avenue.","Rochester","NY"," Tel.271- 6120.Open Tues.-Fri. 12-9-Sat. 10-6,Sun. 1-5.","-","","",1981,"","","",,"manual"
" ""Woman-Hade Products""","Feminist Store","195 Elm Street, 11580","Valley Stream","NY","Tel. (516)285-8560.Feminist T-shirts/bumper stickers/gifts/cards.","-","","",1981,"","","",,"manual"
"Women's Work","Feminist Bookstore","181 Seventh Avenue, 11215. ","Brooklyn","NY","Tel.499-7763.","-","","",1981,"","","",,"manual"
"Gay Help Line","Services","","Binghamton","NY","(Broome County). Tel.(607)797-3453.","-","Hotels, Motels, Services","",1981,"checked","","",,"manual"
"Mark V","Bars","262 Portion Road","Lake Ronkonkoma","NY"," Tel.(516)588-9232.A mixed gay disco but there are men-only nights.—Take LI.E. exit 60 North ° Ronkonkoma Ave. to Portion Road turn right one mile.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Maverick Inn","Hotel","Route 28. ","Woodstock","NY","Tel. (914)657-6715.","**","Hotels, Motels, Services","",1981,"","","",,"manual"
"Royal Knight Diner","Restaurants","170 East Avenue.","Rochester","NY","Tel.454-3869. Open 24 hours. A good place to go for breakfast after the bars close.","*","Restaurants","",1981,"","","",,"manual"
"Oscar Wilde Memorial Bookshop","Bookstore","15 Christopher Street, 10014. ","Manhattan","NY","Tel.(212) 255-8097.","-","","",1981,"","","",,"manual"
"Women’s Martial Arts Center","Centers","155 Chambers Street, 10017","Manhattan","NY","Tel. (212) 349-2449","-","","",1981,"","","",,"manual"
"Gemini","Bars","101-24 Jamaica Avenue, 11418. ","Queens","NY","Tel.846-9285.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Shipmates","Bars","46-19 30th Avenue.","Queens","NY","Tel.728-9023.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Coachman","Bars","239 Montauk Hiway","Sayville","NY","Tel.589-9683.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Cat’s Meow","Bars","212 North Franklin Street, 13202.","Syracuse","NY","Tel. (315) 424-9870.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Medusa’s Revenge","Theater/Arts Center","10 Bleecker Street, 10012. ","Manhattan","NY","Tel.532- 1161 Experimental theater of women--emphas 1s on lesbian work. Also very successfuy dances and happenings. This one is not to be
nissed.","****","","",1981,"","","",,"manual"
"Philippine Garden","Bar/Restaurant","455 Second Avenue","Manhattan","NY","Tel.(212)655. 5855.It‘s women-only on Monday nights from 5pm unt1l the vee hours of the morning. Phillippono food, music, entertainment and
poetry readings.","(****)","Bar/Restaurant","",1981,"","","",,"manual"
"GayPhone","Services","","Syracuse","NY","Tel.(315)423-3599-Every day.","-","Hotels, Motels, Services","",1981,"checked","","",,"manual"
"Brazil","Show-Bars","86 Mills Avenue","Old Roslyn Village","NY","Tel. (212) 447-9590. Good food and piano bar plus outdoor patio. Open 2pm-4am/4pm-4am on Sunday","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Jeffrey's on 10th","Bar/Restaurant","228 West 10th Street, 10014.","Manhattan","NY","Tel.242. 4221.Bar and restaurant with late night entertainment and skylight dining. Lunch/dinner/cocktails and Sunday brunch. The clientel is gay and the food is superb. It's a very new and highly recommended restaurant.","***","Bar/Restaurant","",1981,"","","",,"manual"
"Mischief Mime Co","Production Company","136 The Commons, 14850","Ithaca","NY","Tel. (607) 273-2171.","-","","",1981,"","","",,"manual"
"Village Green Bookstore","Feminist Bookstore","766 Monroe Avenue, 14607.","Rochester","NY","Tel.(716)461-5380.Open 7 days a week. lOam-lOpm.","-","","",1981,"","","",,"manual"
"Oswego Gay Alliance","Groups","Hewitt Union Building, 13126.","Oswego","NY","Tel. (315)343-2412. Alternate
phone
number:
341-2300.","*","","",1981,"","","",,"manual"
"The Gay Roommate Service","Room-mate Service","","Manhattan","NY","Manhattan. Tel.580-7696.","-","","",1981,"checked","","",,"manual"
"Lost Horizon","Show-Bars","Thompson Road/Erie Blvd.","Syracuse","NY","Tel.422-6301.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Granger House","Restaurants","—at Warren, Washington & Genesee Sts.","Syracuse","NY","Tel.475-5079.Breakfast/lunch/dinner.","*","Restaurants","",1981,"","","",,"manual"
"Blue Whale","Bars","The Pines","Fire Island","NY","Tel. (516) 537-0499/1.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Emma, Buffalo Women’s Bookstore","Bookstore","2474 Main Street, 14214","Buffalo","NY","Tel.(716) 836-8970.Records, buttons. Jewelry, posters,T-shlrts, cards and crafts/chilean crafts plus third world items. Bulletin board, reading tables, and referral service. Open-Tu-Fri.3pn-7pm  & Sat. 10am-5pm.You will find them extremely helpful. They also sell GAIA'S GUIDE. ","-","","",1981,"","","",,"manual"
