"geocode.value","lon","lat","geoAddress"
"Delavan, WI",-88.6437138,42.6330703,"delavan, wi, usa"
"Lake Geneva, WI",-88.4334301,42.5916836,"lake geneva, wi 53147, usa"
"Onalaska, WI",-91.2351393,43.8844092,"onalaska, wi, usa"
"Lodi, WI",-89.5265093,43.313878,"lodi, wi 53555, usa"
"Stoughton, WI",-89.2178937,42.9169462,"stoughton, wi 53589, usa"
"Hales Corners, WI",-88.0486982,42.937515,"hales corners, wi, usa"
"West Allis, WI",-88.0070315,43.0166806,"west allis, wi, usa"
"Christiansted, St Croix, VI",-64.7059208,17.7445481,"christiansted, st croix, usvi"
"Frederiksted, St Croix, VI",-64.8818053,17.7122979,"frederiksted, st croix, usvi"
"Rimrock, AZ",-111.7833524,34.640417,"rimrock, lake montezuma, az 86335, usa"
"Kalaheo, HI",-159.5272115,21.9255709,"kalaheo, hi 96741, usa"
"Huelo, HI",-156.2275,20.9083333,"huelo, hi 96708, usa"
"Makena, HI",-156.4425,20.6544444,"makena, hi 96753, usa"
"Paia, HI",-156.3739778,20.9060569,"paia, hi, usa"
"Kaunakakai, HI",-157.0186282,21.0909869,"kaunakakai, hi, usa"
"Mason City, IA",-93.2027087,43.1527382,"mason city, ia 50401, usa"
"Eliot, ME",-70.8000544,43.1531427,"eliot, me 03903, usa"
"Higgins Lake, MI",-84.7798733,44.4827926,"higgins lake, mi 48653, usa"
"NE, United States",-106.5348379,38.7945952,"united states"
"Amherst, NY",-78.7467479,42.9625285,"amherst, ny, usa"
"Palenville, NY",-74.0201355,42.1745334,"palenville, ny 12463, usa"
"Esopus, NY",-73.9651379,41.8278707,"esopus, ny 12487, usa"
"Ronkonkoma, NY",-73.1241488,40.8064187,"ronkonkoma, ny, usa"
"Shirley, NY",-72.8676033,40.8014876,"shirley, ny, usa"
"Hillsboro, TX",-97.1300061,32.0109886,"hillsboro, tx 76645, usa"
"Lake Powell, UT",-111.2433108,37.0682619,"lake powell, united states"
"Bland, VA",-81.116215,37.1021861,"bland, va 24315, usa"
"Fajardo, PR",-65.6563432,18.3384392,"fajardo, puerto rico"
"Twenty Nine Palms, CA",-116.0541689,34.1355582,"twentynine palms, ca 92277, usa"
"Trinidad, CO",-104.5005407,37.1694632,"trinidad, co 81082, usa"
"Dania Beach, FL",-80.1439343,26.052311,"dania beach, fl, usa"
"Norcross, GA",-84.2137443,33.9411081,"norcross, ga, usa"
"Enterprise, MS",-88.8314379,32.174314,"enterprise, ms 39330, usa"
"Fleischmanns, NY",-74.5323753,42.1553663,"fleischmanns, ny, usa"
"Liberty, NY",-74.74655,41.8012001,"liberty, ny, usa"
"Stanfordville, NY",-73.7137984,41.8671647,"stanfordville, ny 12581, usa"
"Mayagüez, PR",-67.1179511,18.200345,"mayagüez, puerto rico"
"Marina del Rey, CA",-118.4391655,33.9804613,"marina del rey, ca 90292, usa"
"Boyle Heights, CA",-118.2117726,34.0406351,"boyle heights, los angeles, ca, usa"
"Tujunga, CA",-118.3114218,34.2596694,"sunland, los angeles, ca 91040, usa"
"Reyes Station, CA",-122.8069356,38.0690894,"point reyes station, ca 94956, usa"
"Running Springs, CA",-117.1092049,34.2077859,"running springs, ca, usa"
"Mission Beach, CA",-117.2514447,32.7706526,"mission beach, san diego, ca 92109, usa"
"Kearny Mesa, CA",-117.1441227,32.8283909,"kearny mesa, san diego, ca, usa"
"Manitou Springs, CO",-104.9128177,38.8575579,"manitou springs, co, usa"
"Lauderdale-by-the-Sea, FL",-80.0964326,26.192028,"lauderdale-by-the-sea, fl, usa"
"Leesburg, FL",-81.8778582,28.810823,"leesburg, fl, usa"
"Margate, FL",-80.206436,26.2445263,"margate, fl, usa"
"North Miami, FL",-80.1867138,25.8900949,"north miami, fl, usa"
"Old Northwood, FL",-80.0548894,26.7424834,"old northwood historic district, west palm beach, fl 33407, usa"
"Kaneohe, Oahu, HI",-157.799637,21.4028819,"kaneohe, hi 96744, usa"
"Albion, IL",-88.0561465,38.3775484,"albion, il 62806, usa"
"Chicago–North Side, IL",-87.6314629,41.90391,"near north side, chicago, il, usa"
"Chicago–New Town, IL",-87.6648852,41.8085984,"new city, chicago, il 60609, usa"
"Chicago–Near North, IL",-87.6281955,41.8953557,"near north, chicago, il, usa"
"Chicago–South Side, IL",-87.6440553,41.7506491,"south side, chicago, il, usa"
"Pella, IA",-92.916405,41.4080327,"pella, ia 50219, usa"
"Edmonton, KY",-85.6121906,36.9800563,"edmonton, ky 42129, usa"
"Newbury, MA",-70.8714528,42.7649497,"newbury, ma, usa"
"Hadley, MA",-72.5884222,42.3417565,"hadley, ma, usa"
"Plympton, MA",-70.8148435,41.9558953,"plympton, ma 02367, usa"
"St. Louis, IL",-90.1506465,38.624514,"east st louis, il, usa"
"Bellevue, NE",-95.9262498,41.1567003,"bellevue, ne, usa"
"Pacific Jet, IA",-93.097702,41.8780025,"iowa, usa"
"El Prado, NM",-105.5746857,36.4317932,"el prado, nm 87529, usa"
"beacon, NY",-73.9695832,41.5048158,"beacon, ny 12508, usa"
"White Lake, NY",-74.8279918,41.6769705,"white lake, ny 12786, usa"
"East Windham, NY",-74.1590277,42.3367505,"east windham, ny 12418, usa"
"Mt Tremper, NY",-74.2754247,42.0448136,"mt tremper, ny 12457, usa"
"High Falls, NY",-74.1262549,41.8267596,"high falls, ny 12440, usa"
"Williamsburg, NY",-73.9570696,40.7081156,"williamsburg, brooklyn, ny, usa"
"Astoria, NY",-73.9234619,40.7643574,"astoria, queens, ny, usa"
"Middletown, NY",-74.4229341,41.4459271,"middletown, ny 10940, usa"
"Charlottesville, NC",-80.840116,35.2215548,"charlotte, nc, usa"
"Clifton, OH",-83.8254829,39.7970043,"clifton, oh, usa"
"Cleveland Hts, OH",-81.556235,41.5200518,"cleveland heights, oh, usa"
"Sergeantville, NJ",-74.9420667,40.4460019,"sergeantsville, stockton, nj 08559, usa"
"Boyers, PA",-79.8989431,41.1083949,"boyers, pa, usa"
"Brookline, PA",-80.0115701,40.397389,"brookline, pittsburgh, pa, usa"
"Bangor, PA",-75.2065676,40.8656515,"bangor, pa 18013, usa"
"Milanville, PA",-75.0647555,41.672375,"milanville, pa, usa"
"Ft Worth, TX",-97.3307658,32.7554883,"fort worth, tx, usa"
"Montrose, TX",-95.3991907,29.7427249,"montrose, houston, tx, usa"
"Mt Vernon, TX",-95.2213321,33.1887271,"mt vernon, tx 75457, usa"
"Dummerston, VT",-72.6130135,42.9289042,"dummerston, vt, usa"
"Fairhaven, WA",-122.5070072,48.7184426,"fairhaven, bellingham, wa 98225, usa"
"Sequim, WA",-123.1018437,48.0795365,"sequim, wa, usa"
"lake Geneva, WI",-88.4334301,42.5916836,"lake geneva, wi 53147, usa"
"Stone Lake, WI",-91.5404467,45.8455083,"stone lake, wi 54876, usa"
"Christiansted, VI",-64.7059208,17.7445481,"christiansted, st croix, usvi"
"Autaugaville, AL",-86.6547019,32.4340249,"autaugaville, al, usa"
"Florence, AL",-87.677251,34.79981,"florence, al, usa"
"Jacksonville, AL",-85.7613536,33.8137125,"jacksonville, al 36265, usa"
"Prattville, AL",-86.4596966,32.4640245,"prattville, al, usa"
"Selma, AL",-87.0211007,32.4073589,"selma, al, usa"
"Auke Bay, AK",-134.6583071,58.3950682,"auke bay, juneau, ak 99801, usa"
"Cave Creek, AZ",-111.9474944,33.8321183,"cave creek, az, usa"
"Ft. Huachuca, AZ",-110.3499216,31.5552157,"fort huachuca, sierra vista, az, usa"
"Lake Havasu City, AZ",-114.3191952,34.4769588,"lake havasu city, az, usa"
"Tombstone, AZ",-110.0675764,31.7128683,"tombstone, az, usa"
"Conway, AR",-92.4366522,35.0917506,"conway, ar, usa"
"Ft. Smith, AR",-94.4209646,35.3843722,"fort smith, ar, usa"
"Russellville, AR",-93.1337007,35.278116,"russellville, ar, usa"
"Walcott, AR",-90.6712227,36.043403,"walcott, ar 72450, usa"
"Alleghany, CA",-120.8429926,39.4692306,"alleghany, ca 95910, usa"
"Clovis, CA",-119.7029194,36.8252277,"clovis, ca, usa"
"Corona Del Mar, CA",-117.8730142,33.5978595,"corona del mar, newport beach, ca, usa"
"Gaviota State Beach, CA",-120.229478,34.4733557,"gaviota state park beach & campground, 17620 gaviota beach rd, gaviota, ca 93117, usa"
"Huntington Park, CA",-118.2191062,33.9792805,"huntington park, ca, usa"
"West Covina, CA",-117.9389526,34.0686208,"west covina, ca, usa"
"Mission Viejo, CA",-117.6581562,33.5968913,"mission viejo, ca, usa"
"Mount Shasta, CA",-122.3105666,41.3098746,"mt shasta, ca 96067, usa"
"Novato, CA",-122.5697032,38.1074198,"novato, ca, usa"
"Palmdale, CA",-118.1158545,34.577677,"palmdale, ca, usa"
"Rohnert Park, CA",-122.7010984,38.3396367,"rohnert park, ca, usa"
"Porterville, CA",-119.0164344,36.0651431,"porterville, ca 93257, usa"
"Cazadero, CA",-123.0852853,38.5332335,"cazadero, ca 95421, usa"
"San Pablo, CA",-122.3455263,37.9621457,"san pablo, ca, usa"
"Tustin, CA",-117.8236391,33.7420005,"tustin, ca, usa"
"Yosemite National Park, CA",-119.5383294,37.8651011,"yosemite national park, california, usa"
"Buena Vista, CO",-106.1311288,38.8422178,"buena vista, co 81211, usa"
"Idaho Springs, CO",-105.5136081,39.7424881,"idaho springs, co, usa"
"Keystone, CO",-105.9347384,39.5791675,"keystone, co 80435, usa"
"Hamden, CT",-72.9026064,41.3838782,"hamden, ct, usa"
"Portland, CT",-72.640511,41.5732129,"portland, ct, usa"
"Rocky Hill, CT",-72.6655757,41.6572525,"rocky hill, ct, usa"
"Trumbell, CT",-73.2006639,41.2428563,"trumbull, ct 06611, usa"
"Wallingford, CT",-72.8241126,41.4566578,"wallingford, ct 06492, usa"
"Williamantic, CT",-72.2081338,41.7106543,"willimantic, windham, ct, usa"
"Davenport, FL",-81.6017417,28.1614046,"davenport, fl, usa"
"Ft. Lauderdale, FL",-80.1373174,26.1224386,"fort lauderdale, fl, usa"
"North Lauderdale, FL",-80.2258811,26.217305,"north lauderdale, fl, usa"
"Ft. Myers, FL",-81.8605575,26.6409247,"fort myers, fl, usa"
"Miami Beach/South Beach, FL",-80.1340772,25.7826123,"south beach, miami beach, fl 33139, usa"
"South Beach, FL",-80.1340772,25.7826123,"south beach, miami beach, fl 33139, usa"
"South Miami, FL",-80.2907618,25.7050697,"south miami, fl, usa"
"Reddick, FL",-82.1973184,29.3666393,"reddick, fl 32686, usa"
"Casselberry, FL",-81.3278455,28.677775,"casselberry, fl, usa"
"Palm Beach Gardens, FL",-80.1019144,26.8396096,"palm beach gardens, fl, usa"
"Pembroke Pines, FL",-80.2962555,26.007765,"pembroke pines, fl, usa"
"Plantation, FL",-80.2331036,26.1275862,"plantation, fl, usa"
"Seaview, FL",-86.1429286,30.3216504,"seaside, fl 32459, usa"
"Treasure Island, FL",-82.7689906,27.7691937,"treasure island, fl, usa"
"Gainesville, GA",-83.8240663,34.2978794,"gainesville, ga, usa"
"Hawi, Hawaii, HI",-155.8338248,20.2381545,"hawi, hi, usa"
"Kailua-Kona, Hawaii, HI",-155.9962255,19.6419129,"kailua-kona, hi, usa"
"Anahola, Kauai, HI",-159.3157173,22.1473253,"anahola, hi 96703, usa"
"Coconut Plantation, Kauai, HI",-159.5261238,22.0964396,"kauai, hawaii, usa"
"Molokai, HI",-157.0226297,21.1443935,"moloka‘i, hawaii, usa"
"Kailau, HI",-157.743368,21.3945828,"kailua, hi, usa"
"Naperville, IL",-88.1535352,41.7508391,"naperville, il, usa"
"Downers Grove, IL",-88.0111746,41.8089191,"downers grove, il, usa"
"Freeport, IL",-89.6212271,42.2966861,"freeport, il 61032, usa"
"Glenview, IL",-87.8223368,42.0778065,"glenview, il, usa"
"Lincolnwood, IL",-87.7300594,42.0044757,"lincolnwood, il 60712, usa"
"Nauvoo, IL",-91.3834517,40.5498127,"nauvoo, il 62354, usa"
"New Carlisle, IN",-86.509462,41.7003231,"new carlisle, in 46552, usa"
"Sterling, IL",-89.6963514,41.7886792,"sterling, il 61081, usa"
"Monroe City, IN",-87.3544609,38.6153256,"monroe city, in 47557, usa"
"Fort Scott-Pleasanton, KS",-94.7082951,37.8397626,"fort scott, ks 66701, usa"
"Hays, KS",-99.3283696,38.8758435,"hays, ks 67601, usa"
"Kennebunk, ME",-70.5436464,43.384549,"kennebunk, me, usa"
"Lovell, ME",-70.8930466,44.1255995,"lovell, me, usa"
"Scarborough, ME",-70.334489,43.5901396,"scarborough, me, usa"
"Parkton, MD",-76.6582589,39.6430963,"parkton, md 21120, usa"
"Charlemont, MA",-72.8698183,42.627862,"charlemont, ma, usa"
"Chelsea, MA",-71.0328284,42.3917638,"chelsea, ma 02150, usa"
"Marblehead, MA",-70.8578024,42.4999582,"marblehead, ma, usa"
"Edgartown, MA",-70.5195571,41.3913885,"edgartown, ma, usa"
"Arlington, MA",-71.1564729,42.4153925,"arlington, ma, usa"
"Methuen, MA",-71.1908924,42.7262016,"methuen, ma 01844, usa"
"West Springfield, MA",-72.6230371,42.1070579,"west springfield, ma, usa"
"Worchester, MA",-71.8024931,42.2628113,"worcester, ma, usa"
"Belleville, MI",-83.4852133,42.2047619,"belleville, mi 48111, usa"
"Gaylord, MI",-84.6747523,45.0275126,"gaylord, mi 49735, usa"
"Williamston, MI",-84.2830245,42.6889235,"williamston, mi 48895, usa"
"Bemedji, MN",-94.8826861,47.471573,"bemidji, mn 56601, usa"
"Dorset, MN",-94.9525169,46.9563476,"dorset, mn 56470, usa"
"Forest Lake, MN",-92.9852183,45.2788561,"forest lake, mn, usa"
"St. Peter, MN",-93.955691,44.3258932,"st peter, mn 56082, usa"
"Overland Park, KS",-94.6707917,38.9822282,"overland park, ks, usa"
"Bellville, IL",-89.9839935,38.5200504,"belleville, il, usa"
"Henderson, NV",-114.9817213,36.0395247,"henderson, nv, usa"
"Sparks, NV",-119.7526886,39.5349112,"sparks, nv, usa"
"Columbia Hills, NH",-71.5723953,43.1938516,"new hampshire, usa"
"Jackson, NH",-71.1850996,44.1462613,"jackson, nh, usa"
"Ashbury Park/Ocean Grove, NJ",-74.0065258,40.2120575,"ocean grove, neptune township, nj 07756, usa"
"Bricktown, NJ",-74.1405885,40.0607448,"brick township, nj, usa"
"Denville, NJ",-74.4788455,40.8925461,"denville, nj, usa"
"Eaglewood Cliffs, NJ",-73.9512436,40.880521,"englewood cliffs, nj 07632, usa"
"Edison, NJ",-74.4062825,40.5168636,"edison, nj, usa"
"Little Silver, NJ",-74.048925,40.337504,"little silver, nj, usa"
"Lyndhurst, NJ",-74.1138197,40.8057838,"lyndhurst, nj, usa"
"River Ridge, NJ",-74.0331028,40.9328047,"river edge, nj, usa"
"Rocky Hill, NJ",-74.6343958,40.3999733,"rocky hill, nj 08553, usa"
"South Amboy, NJ",-74.2840549,40.4862912,"south amboy, nj, usa"
"Sandia Park, NM",-106.3664171,35.1681798,"sandia park, nm, usa"
"Alto, NM",-105.6593161,33.4028385,"alto, nm 88312, usa"
"Thoreau, NM",-108.2234015,35.4025272,"thoreau, nm, usa"
"Cherry Valley, NY",-74.7535417,42.7967081,"cherry valley, ny 13320, usa"
"Greenwood Lake, NY",-74.294317,41.2225942,"greenwood lake, ny, usa"
"Greenwich Village, NY",-74.0027418,40.7335719,"greenwich village, new york, ny, usa"
"Greenwich Village/ Chelsea, NY",-73.9918869,40.7355333,"one union square w suite 715, new york, ny 10003, usa"
"Midtown, NY",-73.9840195,40.7549309,"midtown manhattan, new york, ny, usa"
"N.Y.C - Midtown, NY",-73.9840195,40.7549309,"midtown manhattan, new york, ny, usa"
"Uptown, NY",-73.9447643,40.8240478,"upper manhattan, new york, ny, usa"
"N.Y.C. - Uptown, NY",-73.9447643,40.8240478,"upper manhattan, new york, ny, usa"
"N.Y.C - Queens, NY",-73.7948516,40.7282239,"queens, ny, usa"
"Kew Gardens, NY",-73.8272029,40.705695,"kew gardens, queens, ny, usa"
"Long Island/Nassau Co., NY",-73.5594128,40.6546145,"nassau county, ny, usa"
"Long Beach, NY",-73.6668807,40.5886507,"long beach, ny, usa"
"Malverne, NY",-73.6740191,40.6789916,"malverne, ny, usa"
"Long Island/Suffolk Co., NY",-72.6151169,40.9848784,"suffolk county, ny, usa"
"N.Y.C. - Long Island/Suffolk County, NY",-72.6151169,40.9848784,"suffolk county, ny, usa"
"Sag Harbor, NY",-72.2925819,40.9978773,"sag harbor, ny 11963, usa"
"West Islip, NY",-73.3062302,40.7062104,"west islip, ny, usa"
"Hauppauge, NY",-73.2026138,40.8256536,"hauppauge, ny, usa"
"N.Y.C. - Staten Island, NY",-74.1502007,40.5795317,"staten island, ny, usa"
"Owego, NY",-76.2621549,42.1034075,"owego, ny 13827, usa"
"Portchester, NY",-73.6656834,41.0017643,"port chester, ny 10573, usa"
"Saranac Lake, NY",-74.131784,44.325031,"saranac lake, ny, usa"
"Stone Ridge, NY",-74.1524394,41.8408742,"stone ridge, ny, usa"
"Hendersonville, NC",-82.4609528,35.3187279,"hendersonville, nc, usa"
"Kure Beach, NC",-77.9072081,33.9968399,"kure beach, nc, usa"
"South Euclid, OH",-81.5184553,41.5231076,"south euclid, oh, usa"
"Dublin, OH",-83.1406167,40.1024767,"dublin, oh, usa"
"Amherst, OH",-82.2223774,41.3978217,"amherst, oh, usa"
"Stowe, OH",-81.4403898,41.1595005,"stow, oh, usa"
"Tremont, OH",-81.6930653,41.4741847,"tremont, cleveland, oh, usa"
"Claremore, OK",-95.61609,36.3125963,"claremore, ok, usa"
"Baker City, OR",-117.8343848,44.7748748,"baker city, or 97814, usa"
"Gladstone, OR",-122.5946179,45.3802718,"gladstone, or, usa"
"Sutherlin, OR",-123.3125763,43.3901177,"sutherlin, or, usa"
"Tigard, OR",-122.7783874,45.4269289,"tigard, or, usa"
"Tillamook, OR",-123.8440137,45.4562158,"tillamook, or 97141, usa"
"Cornwell Heights, PA",-74.949836,40.0780411,"cornwells heights, pa 19020, usa"
"Ephrata, PA",-76.1788391,40.1798165,"ephrata, pa 17522, usa"
"Ashtabula, OH",-80.7898089,41.8650534,"ashtabula, oh 44004, usa"
"Lansdale, PA",-75.2837862,40.2414952,"lansdale, pa 19446, usa"
"Norristown, PA",-75.3399048,40.121497,"norristown, pa, usa"
"Havertown, PA",-75.3149796,39.9763656,"havertown, pa 19083, usa"
"Longhorn, PA",-74.9226665,40.1745538,"langhorne, pa, usa"
"Homestead, PA",-79.9119948,40.4059025,"homestead, pa 15120, usa"
"Bethel Park, PA",-80.0394977,40.3275697,"bethel park, pa, usa"
"Quakerstown, PA",-75.3415667,40.4417682,"quakertown, pa 18951, usa"
"North Kingston, RI",-71.4637847,41.5662005,"north kingstown, ri, usa"
"East Providence, RI",-71.3700545,41.8137116,"east providence, ri, usa"
"Hill City, SD",-103.575193,43.9324855,"hill city, sd, usa"
"Liberty, TN",-85.9677659,36.0067276,"liberty, tn 37095, usa"
"Murpheesboro, TN",-86.3951864,35.8451777,"murfreesboro, tn, usa"
"Bryan, TX",-96.3699632,30.6743643,"bryan, tx, usa"
"Ft. Worth, TX",-97.3307658,32.7554883,"fort worth, tx, usa"
"Katy, TX",-95.8245093,29.7857765,"katy, tx, usa"
"Odessa/Midland, TX",-102.3676431,31.8456816,"odessa, tx, usa"
"Spring City, UT",-111.4960236,39.482463,"spring city, ut 84662, usa"
"Hartland Four Corners, VT",-72.4239652,43.5467347,"hartland four corners, hartland, vt, usa"
"Middlebury, VT",-73.1669554,44.0151433,"middlebury, vt 05753, usa"
"Norwich, VT",-72.307869,43.7153482,"norwich, vt, usa"
"Plainfield, VT",-72.4264926,44.2781151,"plainfield, vt, usa"
"St. Johnsbury, VT",-72.0151183,44.4192627,"st johnsbury, vt, usa"
"Culpepper, VA",-77.9961177,38.4733465,"culpeper, va 22701, usa"
"New Market, VA",-78.6714064,38.647896,"new market, va 22844, usa"
"Oakton, VA",-77.3008172,38.8809451,"oakton, va, usa"
"Index, WA",-121.5551086,47.8206605,"index, wa, usa"
"Lynnewood, WA",-122.3151313,47.8209301,"lynnwood, wa, usa"
"Mt. Vernon, WA",-122.3374542,48.4201105,"mount vernon, wa, usa"
"Ocean Park, WA",-124.0501628,46.4914875,"ocean park, wa, usa"
"Berkeley, WV",-78.0651931,39.4885604,"berkeley county, wv, usa"
"Elkins, WV",-79.8467349,38.9259397,"elkins, wv 26241, usa"
"Summersville, WV",-80.8525981,38.2812203,"summersville, wv 26651, usa"
"Fort Atkinson, WI",-88.8370509,42.9288944,"fort atkinson, wi, usa"
"Kimberly, WI",-88.3389952,44.2722093,"kimberly, wi, usa"
"La Farge, WI",-90.6404083,43.5746959,"la farge, wi 54639, usa"
"Platteville, WI",-90.4784621,42.73416,"platteville, wi 53818, usa"
"Loiza, PR",-65.8789636,18.4268082,"loíza, 00772, puerto rico"
"Cruz Bay, St. John, VI",-64.792952,18.3304513,"cruz bay, st john 00830, usvi"
"Charlotte Amalie, St. Thomas, VI",-64.93106,18.3418571,"charlotte amalie, st thomas 00802, usvi"
"Tortola, British Virgin Islands, VI",-64.6332782,18.4334704,"tortola, british virgin islands"
"Ocean Park, PR",-66.0508142,18.4532983,"ocean park, san juan, puerto rico"
"Asbury Park/Ocean Grove, NJ",-74.0065258,40.2120575,"ocean grove, neptune township, nj 07756, usa"
"Hinsdale, IL",-87.9370052,41.8008642,"hinsdale, il, usa"
"Vequita, NM",-106.7672484,34.516174,"veguita, nm 87062, usa"
"Poughquag, NY",-73.6817957,41.6089826,"poughquag, ny 12570, usa"
"Quechee, VT",-72.4186105,43.646227,"quechee, hartford, vt, usa"
"Christensted, VI",-64.7059208,17.7445481,"christiansted, st croix, usvi"
"Morris Plains, NJ",-74.4779372,40.8297312,"morris plains, nj 07950, usa"
"Commack, NY",-73.2928943,40.8428759,"commack, ny, usa"
"Mars Hill, NC",-82.5492999,35.8264981,"mars hill, nc 28754, usa"
"Old San Juan, PR",-66.1147571,18.463203,"viejo san juan, san juan, 00901, puerto rico"
"San Lorenzo, CA",-122.1267054,37.6793968,"san lorenzo, ca, usa"
"Black Mountain, NC",-82.3212302,35.6178951,"black mountain, nc 28711, usa"
"Bowden, GA",-85.2532818,33.5378885,"bowdon, ga 30108, usa"
"Rio Pedras, PR",-66.0404057,18.3894791,"río piedras, san juan, puerto rico"
"LaCrosse, WI",-91.2519017,43.8137751,"la crosse, wi, usa"
"Elizabethtown, NC",-78.6052899,34.6293372,"elizabethtown, nc 28337, usa"
"Fredericksted, VI",-64.8818053,17.7122979,"frederiksted, st croix, usvi"
"Mountville, PA",-76.4307964,40.0392642,"mountville, pa 17554, usa"
"Home Valley, WA",-121.7817638,45.7127816,"home valley, wa 98648, usa"
"Texarkana, TX",-94.0476882,33.425125,"texarkana, tx, usa"
"Shawano, WI",-88.6089917,44.7822064,"shawano, wi 54166, usa"
"Cherry Hill, MA",-75.0261823,39.9422428,"2000 nj-38, cherry hill township, nj 08002, usa"
"Wheeler, OR",-123.8806879,45.688996,"wheeler, or, usa"
"West Haven, CT",-72.9498129,41.2723527,"west haven, ct 06516, usa"
"Spring Valley, NY",-74.0437521,41.1131514,"spring valley, ny, usa"
"Apollo, PA",-79.5664333,40.5814546,"apollo, pa 15613, usa"
"Hewitt, TX",-97.1958377,31.4623902,"hewitt, tx, usa"
"Kingston, PA",-75.8968635,41.2617481,"kingston, pa 18704, usa"
"St. Clair, MI",-82.486024,42.8208653,"st clair, mi 48079, usa"
"McKees Rocks, PA",-80.0656106,40.4656244,"mckees rocks, pa 15136, usa"
